participant_id,type,display_name,country_id
biathlon_world_team_France_Jean-Guillaume_Béatrix__Simon_Fourcade__Alexis_Buf__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_team_Germany_Simon_Schempp__Andreas_Birnbacher__Michael_Greis__Arnd_Peiffer_GER,team,Germany,GER
biathlon_world_team_Norway_Tora_Berger__Synnøve_Solemdal__Ole_Einar_Bjørndalen__Emil_Hegle_Svendsen_NOR,team,Norway,NOR
biathlon_world_team_Slovenia_Andreja_Mali__Teja_Gregorin__Klemen_Bauer__Jakov_Fak_SLO,team,Slovenia,SLO
biathlon_world_team_Germany_Andrea_Henkel__Magdalena_Neuner__Andreas_Birnbacher__Arnd_Peiffer_GER,team,Germany,GER
biathlon_world_athlete_Marie-Laure_Brunet_FRA,athlete,Marie-Laure Brunet,FRA
biathlon_world_athlete_Olga_Vilukhina_RUS,athlete,Olga Vilukhina,RUS
biathlon_world_team_Germany_Tina_Bachmann__Magdalena_Neuner__Miriam_Gössner__Andrea_Henkel_GER,team,Germany,GER
biathlon_world_team_France_Marie-Laure_Brunet__Sophie_Boilley__Anaïs_Bescond__Marie_Dorin_FRA,team,France,FRA
biathlon_world_team_Norway_Fanny_Welle-Strand_Horn__Elise_Ringen__Synnøve_Solemdal__Tora_Berger_NOR,team,Norway,NOR
biathlon_world_athlete_Tim_Burke_USA,athlete,Tim Burke,USA
biathlon_world_team_Norway_Ole_Einar_Bjørndalen__Henrik_LAbée-Lund__Tarjei_Bø__Emil_Hegle_Svendsen_NOR,team,Norway,NOR
biathlon_world_team_France_Simon_Fourcade__Jean-Guillaume_Béatrix__Alexis_Buf__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_team_Germany_Simon_Schempp__Andreas_Birnbacher__Arnd_Peiffer__Erik_Lesser_GER,team,Germany,GER
biathlon_world_team_Norway_Tora_Berger__Synnøve_Solemdal__Tarjei_Bø__Emil_Hegle_Svendsen_NOR,team,Norway,NOR
biathlon_world_team_France_Marie-Laure_Brunet__Marie_Dorin_Habert__Alexis_Buf__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_team_Czech_Republic_Veronika_Vítková__Gabriela_Soukalová__Jaroslav_Soukup__Ondej_Moravec_CZE,team,Czech Republic,CZE
biathlon_world_athlete_Valentyna_Semerenko_UKR,athlete,Valentyna Semerenko,UKR
biathlon_world_athlete_Monika_Hojnisz_POL,athlete,Monika Hojnisz,POL
biathlon_world_athlete_Krystyna_Paka_POL,athlete,Krystyna Pałka,POL
biathlon_world_athlete_Olena_Pidhrushna_UKR,athlete,Olena Pidhrushna,UKR
biathlon_world_team_Norway_Hilde_Fenne__Ann_Kristin_Aafedt_Flatland__Synnøve_Solemdal__Tora_Berger_NOR,team,Norway,NOR
biathlon_world_team_Ukraine_Yuliia_Dzhima__Vita_Semerenko__Valentyna_Semerenko__Olena_Pidhrushna_UKR,team,Ukraine,UKR
biathlon_world_team_Italy_Dorothea_Wierer__Nicole_Gontier__Michela_Ponza__Karin_Oberhofer_ITA,team,Italy,ITA
biathlon_world_athlete_Ondej_Moravec_CZE,athlete,Ondřej Moravec,CZE
biathlon_world_athlete_Erik_Lesser_GER,athlete,Erik Lesser,GER
biathlon_world_team_Germany_Erik_Lesser__Daniel_Böhm__Arnd_Peiffer__Simon_Schempp_GER,team,Germany,GER
biathlon_world_team_Norway_Ole_Einar_Bjørndalen__Tarjei_Bø__Johannes_Thingnes_Bø__Emil_Hegle_Svendsen_NOR,team,Norway,NOR
biathlon_world_team_France_Simon_Fourcade__Jean-Guillaume_Béatrix__Quentin_Fillon_Maillet__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_athlete_Johannes_Thingnes_Bø_NOR,athlete,Johannes Thingnes Bø,NOR
biathlon_world_athlete_Nathan_Smith_CAN,athlete,Nathan Smith,CAN
biathlon_world_team_Czech_Republic_Veronika_Vítková__Gabriela_Soukalová__Michal_lesingr__Ondej_Moravec_CZE,team,Czech Republic,CZE
biathlon_world_team_France_Anaïs_Bescond__Marie_Dorin_Habert__Jean-Guillaume_Béatrix__Martin_Fourcade_FRA,team,France,FRA
biathlon_world_team_Norway_Fanny_Welle-Strand_Horn__Tiril_Eckhoff__Johannes_Thingnes_Bø__Tarjei_Bø_NOR,team,Norway,NOR
biathlon_world_athlete_Ekaterina_Yurlova_RUS,athlete,Ekaterina Yurlova,RUS
biathlon_world_athlete_Gabriela_Soukalová_CZE,athlete,Gabriela Soukalová,CZE
biathlon_world_athlete_Franziska_Preuß_GER,athlete,Franziska Preuß,GER
biathlon_world_athlete_Karin_Oberhofer_ITA,athlete,Karin Oberhofer,ITA
biathlon_world_athlete_Marie_Dorin_Habert_FRA,athlete,Marie Dorin Habert,FRA
biathlon_world_athlete_Laura_Dahlmeier_GER,athlete,Laura Dahlmeier,GER
biathlon_world_athlete_Weronika_Nowakowska-Ziemniak_POL,athlete,Weronika Nowakowska-Ziemniak,POL
biathlon_world_team_Germany_Franziska_Hildebrand__Franziska_Preuß__Vanessa_Hinz__Laura_Dahlmeier_GER,team,Germany,GER
biathlon_world_team_France_Anaïs_Bescond__Enora_Latuillière__Justine_Braisaz__Marie_Dorin_Habert_FRA,team,France,FRA
biathlon_world_team_Italy_Lisa_Vittozzi__Karin_Oberhofer__Nicole_Gontier__Dorothea_Wierer_ITA,team,Italy,ITA
biathlon_world_athlete_Simon_Eder_AUT,athlete,Simon Eder,AUT
biathlon_world_team_Germany_Erik_Lesser__Benedikt_Doll__Arnd_Peiffer__Simon_Schempp_GER,team,Germany,GER
biathlon_world_team_Canada_Christian_Gow__Nathan_Smith__Scott_Gow__Brendan_Green_CAN,team,Canada,CAN
biathlon_world_athlete_Serhiy_Semenov_UKR,athlete,Serhiy Semenov,UKR
biathlon_world_team_France_Anaïs_Bescond__Marie_Dorin_Habert__Quentin_Fillon_Maillet__Martin_Fourcade_FRA,team,France,FRA
