event_id,participant_id,rank,medal,score_raw,points_awarded
uci_track_world_championships_2001_track-team-pursuit_men,GBR,2,silver,discipline=track-team-pursuit;rank=2,7.0
uci_track_world_championships_2001_track-team-pursuit_men,DEU,3,bronze,discipline=track-team-pursuit;rank=3,5.0
uci_track_world_championships_2001_track-team-sprint_men,FRA,1,gold,discipline=track-team-sprint;rank=1,10.0
uci_track_world_championships_2001_track-team-sprint_men,AUS,2,silver,discipline=track-team-sprint;rank=2,7.0
uci_track_world_championships_2001_track-team-sprint_men,GBR,3,bronze,discipline=track-team-sprint;rank=3,5.0
uci_track_world_championships_2001_track-time-trial-1km_men,athlete_Arnaud_Tournant_FRA,1,gold,discipline=track-time-trial-1km;rank=1,10.0
uci_track_world_championships_2001_track-time-trial-1km_men,athlete_Sören_Lausberg_DEU,2,silver,discipline=track-time-trial-1km;rank=2,7.0
uci_track_world_championships_2001_track-time-trial-1km_men,athlete_Grzegorz_Krejner_POL,3,bronze,discipline=track-time-trial-1km;rank=3,5.0
uci_track_world_championships_2001_track-time-trial-500m_women,athlete_Nancy_Contreras_MEX,1,gold,discipline=track-time-trial-500m;rank=1,10.0
uci_track_world_championships_2001_track-time-trial-500m_women,athlete_Lori-Ann_Muenzer_CAN,2,silver,discipline=track-time-trial-500m;rank=2,7.0
uci_track_world_championships_2001_track-time-trial-500m_women,athlete_Katrin_Meinke_DEU,3,bronze,discipline=track-time-trial-500m;rank=3,5.0
uci_track_world_championships_2002_track-individual-pursuit_men,athlete_Bradley_McGee_AUS,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2002_track-individual-pursuit_men,athlete_Luke_Roberts_AUS,2,silver,discipline=track-individual-pursuit;rank=2,7.0
uci_track_world_championships_2002_track-individual-pursuit_men,athlete_Jens_Lehmann_DEU,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
uci_track_world_championships_2002_track-individual-pursuit_women,athlete_Leontien_Zijlaard-van_Moorsel_NLD,1,gold,discipline=track-individual-pursuit;rank=1,10.0
uci_track_world_championships_2002_track-individual-pursuit_women,athlete_Olga_Sliusareva_RUS,2,silver,discipline=track-individual-pursuit;rank=2,7.0
uci_track_world_championships_2002_track-individual-pursuit_women,athlete_Katherine_Bates_AUS,3,bronze,discipline=track-individual-pursuit;rank=3,5.0
uci_track_world_championships_2002_track-keirin_men,athlete_Jobie_Dajka_AUS,1,gold,discipline=track-keirin;rank=1,10.0
uci_track_world_championships_2002_track-keirin_men,athlete_José_Antonio_Villanueva_ESP,2,silver,discipline=track-keirin;rank=2,7.0
uci_track_world_championships_2002_track-keirin_men,athlete_René_Wolff_DEU,3,bronze,discipline=track-keirin;rank=3,5.0
uci_track_world_championships_2002_track-keirin_women,athlete_Li_Na_CHN,1,gold,discipline=track-keirin;rank=1,10.0
uci_track_world_championships_2002_track-keirin_women,athlete_Clara_Sanchez_FRA,2,silver,discipline=track-keirin;rank=2,7.0
uci_track_world_championships_2002_track-keirin_women,athlete_Rosealee_Hubbard_AUS,3,bronze,discipline=track-keirin;rank=3,5.0
uci_track_world_championships_2002_track-madison_men,FRA,1,gold,discipline=track-madison;rank=1,10.0
uci_track_world_championships_2002_track-madison_men,AUT,2,silver,discipline=track-madison;rank=2,7.0
uci_track_world_championships_2002_track-madison_men,ARG,3,bronze,discipline=track-madison;rank=3,5.0
uci_track_world_championships_2002_track-points-race_men,athlete_Chris_Newton_GBR,1,gold,discipline=track-points-race;rank=1,10.0
uci_track_world_championships_2002_track-points-race_men,athlete_Franz_Stocher_AUT,2,silver,discipline=track-points-race;rank=2,7.0
uci_track_world_championships_2002_track-points-race_men,athlete_Juan_Curuchet_ARG,3,bronze,discipline=track-points-race;rank=3,5.0
uci_track_world_championships_2002_track-points-race_women,athlete_Olga_Sliusareva_RUS,1,gold,discipline=track-points-race;rank=1,10.0
uci_track_world_championships_2002_track-points-race_women,athlete_Lada_Kozlíková_CZE,2,silver,discipline=track-points-race;rank=2,7.0
