competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,event_label,rank,medal,participant_type,participant_name,country_name,country_code,source_text,source_url
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,lightweight-60-kg,IBA Men's World Boxing Championships Men Lightweight (–60 kg),men,Lightweight (–60 kg),1,gold,athlete,Frankie Gavin,England,ENG,Frankie Gavin England,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,lightweight-60-kg,IBA Men's World Boxing Championships Men Lightweight (–60 kg),men,Lightweight (–60 kg),2,silver,athlete,Domenico Valentino,Italy,ITA,Domenico Valentino Italy,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,lightweight-60-kg,IBA Men's World Boxing Championships Men Lightweight (–60 kg),men,Lightweight (–60 kg),3,bronze,athlete,Kim Song-guk,North Korea,PRK,Alexey Tishchenko Russia Kim Song-guk North Korea,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,lightweight-60-kg,IBA Men's World Boxing Championships Men Lightweight (–60 kg),men,Lightweight (–60 kg),3,bronze,athlete,Alexey Tishchenko,Russia,RUS,Alexey Tishchenko Russia Kim Song-guk North Korea,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,middleweight-75-kg,IBA Men's World Boxing Championships Men Middleweight (–75 kg),men,Middleweight (–75 kg),1,gold,athlete,Matvey Korobov,Russia,RUS,Matvey Korobov Russia,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,middleweight-75-kg,IBA Men's World Boxing Championships Men Middleweight (–75 kg),men,Middleweight (–75 kg),2,silver,athlete,Alfonso Blanco,"Venezuela, Bolivarian Republic of",VEN,Alfonso Blanco Venezuela,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,middleweight-75-kg,IBA Men's World Boxing Championships Men Middleweight (–75 kg),men,Middleweight (–75 kg),3,bronze,athlete,Bakhtiyar Artayev,Kazakhstan,KAZ,Sergiy Derevyanchenko Ukraine Bakhtiyar Artayev Kazakhstan,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,middleweight-75-kg,IBA Men's World Boxing Championships Men Middleweight (–75 kg),men,Middleweight (–75 kg),3,bronze,athlete,Sergiy Derevyanchenko,Ukraine,UKR,Sergiy Derevyanchenko Ukraine Bakhtiyar Artayev Kazakhstan,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,super-heavyweight-plus91-kg,IBA Men's World Boxing Championships Men Super heavyweight (+91 kg),men,Super heavyweight (+91 kg),1,gold,athlete,Roberto Cammarelle,Italy,ITA,Roberto Cammarelle Italy,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,super-heavyweight-plus91-kg,IBA Men's World Boxing Championships Men Super heavyweight (+91 kg),men,Super heavyweight (+91 kg),2,silver,athlete,Vyacheslav Glazkov,Ukraine,UKR,Vyacheslav Glazkov Ukraine,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,super-heavyweight-plus91-kg,IBA Men's World Boxing Championships Men Super heavyweight (+91 kg),men,Super heavyweight (+91 kg),3,bronze,athlete,Zhang Zhilei,China,CHN,Islam Timurziev Russia Zhang Zhilei China,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,super-heavyweight-plus91-kg,IBA Men's World Boxing Championships Men Super heavyweight (+91 kg),men,Super heavyweight (+91 kg),3,bronze,athlete,Islam Timurziev,Russia,RUS,Islam Timurziev Russia Zhang Zhilei China,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,welterweight-69-kg,IBA Men's World Boxing Championships Men Welterweight (–69 kg),men,Welterweight (–69 kg),1,gold,athlete,Demetrius Andrade,United States,USA,Demetrius Andrade United States,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,welterweight-69-kg,IBA Men's World Boxing Championships Men Welterweight (–69 kg),men,Welterweight (–69 kg),2,silver,athlete,Non Boonjumnong,Thailand,THA,Non Boonjumnong Thailand,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,welterweight-69-kg,IBA Men's World Boxing Championships Men Welterweight (–69 kg),men,Welterweight (–69 kg),3,bronze,athlete,Hanati Silamu,China,CHN,Adem Kılıçcı Turkey Hanati Silamu China,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2007,2007-12-31,boxing,Boxing,welterweight-69-kg,IBA Men's World Boxing Championships Men Welterweight (–69 kg),men,Welterweight (–69 kg),3,bronze,athlete,Adem Kılıçcı,Türkiye,TUR,Adem Kılıçcı Turkey Hanati Silamu China,https://en.wikipedia.org/wiki/2007_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,1,gold,athlete,Detelin Dalakliev,BUL,BUL,Detelin Dalakliev ( BUL ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,2,silver,athlete,Eduard Abzalimov,Russia,RUS,Eduard Abzalimov ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,3,bronze,athlete,Yankiel Leon Alarcon,Cuba,CUB,Yankiel Leon Alarcon ( CUB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,3,bronze,athlete,John Nevin,Ireland,IRL,John Nevin ( IRL ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,featherweight,IBA Men's World Boxing Championships Men Featherweight,men,Featherweight,1,gold,athlete,Vasyl Lomachenko,Ukraine,UKR,Vasyl Lomachenko ( UKR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,featherweight,IBA Men's World Boxing Championships Men Featherweight,men,Featherweight,2,silver,athlete,Sergey Vodopyanov,Russia,RUS,Sergey Vodopyanov ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,featherweight,IBA Men's World Boxing Championships Men Featherweight,men,Featherweight,3,bronze,athlete,Oscar Valdez,Mexico,MEX,Oscar Valdez ( MEX ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,featherweight,IBA Men's World Boxing Championships Men Featherweight,men,Featherweight,3,bronze,athlete,Bahodirjon Sooltonov,Uzbekistan,UZB,Bahodirjon Sooltonov ( UZB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,1,gold,athlete,McWilliams Arroyo,PUR,PUR,McWilliams Arroyo ( PUR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,2,silver,athlete,Tugstsogt Nyambayar,MGL,MGL,Tugstsogt Nyambayar ( MGL ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,3,bronze,athlete,Ronny Beblik,GER,GER,Ronny Beblik ( GER ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,3,bronze,athlete,Misha Aloyan,Russia,RUS,Misha Aloyan ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,1,gold,athlete,Egor Mekhontsev,Russia,RUS,Egor Mekhontsev ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,2,silver,athlete,Osmai Acosta,Cuba,CUB,Osmai Acosta ( CUB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,3,bronze,athlete,John M'Bumba,France,FRA,John M'Bumba ( FRA ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,3,bronze,athlete,Oleksandr Usyk,Ukraine,UKR,Oleksandr Usyk ( UKR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,1,gold,athlete,Serdamba Purevdorj,MGL,MGL,Serdamba Purevdorj ( MGL ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,2,silver,athlete,David Ayrapetyan,Russia,RUS,David Ayrapetyan ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,3,bronze,athlete,Li Jiazhao,China,CHN,Li Jiazhao ( CHN ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,3,bronze,athlete,Shin Jong-Hun,South Korea,KOR,Shin Jong-Hun ( KOR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,1,gold,athlete,Artur Beterbiyev,Russia,RUS,Artur Beterbiyev ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,2,silver,athlete,Elshod Rasulov,Uzbekistan,UZB,Elshod Rasulov ( UZB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,3,bronze,athlete,Jose Larduet,Cuba,CUB,Jose Larduet ( CUB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,3,bronze,athlete,Abdelkader Bouhenia,France,FRA,Abdelkader Bouhenia ( FRA ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-welterweight,IBA Men's World Boxing Championships Men Light welterweight,men,Light welterweight,1,gold,athlete,Roniel Iglesias,Cuba,CUB,Roniel Iglesias ( CUB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-welterweight,IBA Men's World Boxing Championships Men Light welterweight,men,Light welterweight,2,silver,athlete,Frankie Gomez,United States,USA,Frankie Gomez ( USA ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-welterweight,IBA Men's World Boxing Championships Men Light welterweight,men,Light welterweight,3,bronze,athlete,Gyula Káté,Hungary,HUN,Gyula Káté ( HUN ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,light-welterweight,IBA Men's World Boxing Championships Men Light welterweight,men,Light welterweight,3,bronze,athlete,Uranchimegiin Mönkh,MGL,MGL,Uranchimegiin Mönkh ( MGL ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,lightweight,IBA Men's World Boxing Championships Men Lightweight,men,Lightweight,1,gold,athlete,Domenico Valentino,Italy,ITA,Domenico Valentino ( ITA ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,lightweight,IBA Men's World Boxing Championships Men Lightweight,men,Lightweight,2,silver,athlete,Jose Pedraza,PUR,PUR,Jose Pedraza ( PUR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,lightweight,IBA Men's World Boxing Championships Men Lightweight,men,Lightweight,3,bronze,athlete,Koba Pkhakadze,Georgia,GEO,Koba Pkhakadze ( GEO ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,lightweight,IBA Men's World Boxing Championships Men Lightweight,men,Lightweight,3,bronze,athlete,Albert Selimov,Russia,RUS,Albert Selimov ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,middleweight,IBA Men's World Boxing Championships Men Middleweight,men,Middleweight,1,gold,athlete,Abbos Atoev,Uzbekistan,UZB,Abbos Atoev ( UZB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,middleweight,IBA Men's World Boxing Championships Men Middleweight,men,Middleweight,2,silver,athlete,Andranik Hakobyan,Armenia,ARM,Andranik Hakobyan ( ARM ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,middleweight,IBA Men's World Boxing Championships Men Middleweight,men,Middleweight,3,bronze,athlete,Vijender Singh,India,IND,Vijender Singh ( IND ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,middleweight,IBA Men's World Boxing Championships Men Middleweight,men,Middleweight,3,bronze,athlete,Alfonso Blanco,"Venezuela, Bolivarian Republic of",VEN,Alfonso Blanco ( VEN ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,super-heavyweight,IBA Men's World Boxing Championships Men Super heavyweight,men,Super heavyweight,1,gold,athlete,Roberto Cammarelle,Italy,ITA,Roberto Cammarelle ( ITA ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,super-heavyweight,IBA Men's World Boxing Championships Men Super heavyweight,men,Super heavyweight,2,silver,athlete,Roman Kapitanenko,Ukraine,UKR,Roman Kapitanenko ( UKR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,super-heavyweight,IBA Men's World Boxing Championships Men Super heavyweight,men,Super heavyweight,3,bronze,athlete,Viktar Zuyeu,Belarus,BLR,Viktar Zuyeu ( BLR ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,super-heavyweight,IBA Men's World Boxing Championships Men Super heavyweight,men,Super heavyweight,3,bronze,athlete,Zhang Zhilei,China,CHN,Zhang Zhilei ( CHN ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,welterweight,IBA Men's World Boxing Championships Men Welterweight,men,Welterweight,1,gold,athlete,Jack Culcay-Keth,GER,GER,Jack Culcay-Keth ( GER ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,welterweight,IBA Men's World Boxing Championships Men Welterweight,men,Welterweight,2,silver,athlete,Andrey Zamkovoy,Russia,RUS,Andrey Zamkovoy ( RUS ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,welterweight,IBA Men's World Boxing Championships Men Welterweight,men,Welterweight,3,bronze,athlete,Serik Sapiyev,Kazakhstan,KAZ,Serik Sapiyev ( KAZ ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2009,2009-12-31,boxing,Boxing,welterweight,IBA Men's World Boxing Championships Men Welterweight,men,Welterweight,3,bronze,athlete,Botirjon Makhmudov,Uzbekistan,UZB,Botirjon Makhmudov ( UZB ),https://en.wikipedia.org/wiki/2009_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,1,gold,athlete,Lázaro Álvarez,Cuba,CUB,Lázaro Álvarez Cuba,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,2,silver,athlete,Luke Campbell,England,ENG,Luke Campbell England,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,3,bronze,athlete,John Joe Nevin,Ireland,IRL,John Joe Nevin Ireland,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,bantamweight,IBA Men's World Boxing Championships Men Bantamweight,men,Bantamweight,3,bronze,athlete,Anvar Yunusov,Tajikistan,TJK,Anvar Yunusov Tajikistan,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,1,gold,athlete,Misha Aloyan,Russia,RUS,Misha Aloyan Russia,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,2,silver,athlete,Andrew Selby,Wales,WAL,Andrew Selby Wales,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,3,bronze,athlete,Rau'shee Warren,United States,USA,Rau'shee Warren United States,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,flyweight,IBA Men's World Boxing Championships Men Flyweight,men,Flyweight,3,bronze,athlete,Jasurbek Latipov,Uzbekistan,UZB,Jasurbek Latipov Uzbekistan,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,1,gold,athlete,Oleksandr Usyk,Ukraine,UKR,Oleksandr Usyk Ukraine,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,2,silver,athlete,Teymur Mammadov,Azerbaijan,AZE,Teymur Mammadov Azerbaijan,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,3,bronze,athlete,Siarhei Karneyeu,Belarus,BLR,Siarhei Karneyeu Belarus,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,heavyweight,IBA Men's World Boxing Championships Men Heavyweight,men,Heavyweight,3,bronze,athlete,Wang Xuanxuan,China,CHN,Wang Xuanxuan China,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,1,gold,athlete,Zou Shiming,China,CHN,Zou Shiming China,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,2,silver,athlete,Shin Jong-Hun,South Korea,KOR,Shin Jong-Hun South Korea,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,3,bronze,athlete,Pürevdorjiin Serdamba,Mongolia,MNG,Pürevdorjiin Serdamba Mongolia,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-flyweight,IBA Men's World Boxing Championships Men Light flyweight,men,Light flyweight,3,bronze,athlete,David Ayrapetyan,Russia,RUS,David Ayrapetyan Russia,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,1,gold,athlete,Julio César la Cruz,Cuba,CUB,Julio César la Cruz Cuba,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,2,silver,athlete,Adilbek Niyazymbetov,Kazakhstan,KAZ,Adilbek Niyazymbetov Kazakhstan,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,3,bronze,athlete,Egor Mekhontsev,Russia,RUS,Egor Mekhontsev Russia,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-heavyweight,IBA Men's World Boxing Championships Men Light heavyweight,men,Light heavyweight,3,bronze,athlete,Elshod Rasulov,Uzbekistan,UZB,Elshod Rasulov Uzbekistan,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
iba_mens_world_boxing_championships,IBA Men's World Boxing Championships,2011,2011-12-31,boxing,Boxing,light-welterweight,IBA Men's World Boxing Championships Men Light welterweight,men,Light welterweight,1,gold,athlete,Éverton Lopes,Brazil,BRA,Éverton Lopes Brazil,https://en.wikipedia.org/wiki/2011_AIBA_World_Boxing_Championships
