competition_id,competition_name,year,event_date,discipline_key,discipline_id,discipline_name,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M2-,rowing-coxless-pair,Coxless pair,M2-,men,1,gold,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M2-,rowing-coxless-pair,Coxless pair,M2-,men,2,silver,team,South Africa,South Africa,ZAF,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M2-,rowing-coxless-pair,Coxless pair,M2-,men,3,bronze,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M2x,rowing-double-sculls,Double sculls,M2x,men,1,gold,team,Slovenia,Slovenia,SVN,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M2x,rowing-double-sculls,Double sculls,M2x,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M2x,rowing-double-sculls,Double sculls,M2x,men,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4+,rowing-coxed-four,Coxed four,M4+,men,1,gold,team,France,France,FRA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4+,rowing-coxed-four,Coxed four,M4+,men,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4+,rowing-coxed-four,Coxed four,M4+,men,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4-,rowing-coxless-four,Coxless four,M4-,men,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4-,rowing-coxless-four,Coxless four,M4-,men,2,silver,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4-,rowing-coxless-four,Coxless four,M4-,men,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4x,rowing-quadruple-sculls,Quadruple sculls,M4x,men,1,gold,team,Poland,Poland,POL,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4x,rowing-quadruple-sculls,Quadruple sculls,M4x,men,2,silver,team,Slovenia,Slovenia,SVN,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M4x,rowing-quadruple-sculls,Quadruple sculls,M4x,men,3,bronze,team,Estonia,Estonia,EST,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M8+,rowing-eight,Eight,M8+,men,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M8+,rowing-eight,Eight,M8+,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,M8+,rowing-eight,Eight,M8+,men,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,TAMix2x,rowing-ta-mixed-double-sculls,TA mixed double sculls,TAMix2x,mixed,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,TAMix2x,rowing-ta-mixed-double-sculls,TA mixed double sculls,TAMix2x,mixed,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,TAMix2x,rowing-ta-mixed-double-sculls,TA mixed double sculls,TAMix2x,mixed,3,bronze,team,France,France,FRA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W1x,rowing-single-sculls,Single sculls,W1x,women,1,gold,athlete,Ekaterina Karsten-Khodotovitch,Belarus,BLR,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W1x,rowing-single-sculls,Single sculls,W1x,women,2,silver,athlete,Miroslava Knapková,Czechia,CZE,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W1x,rowing-single-sculls,Single sculls,W1x,women,3,bronze,athlete,Michelle Guerette,United States,USA,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W2-,rowing-coxless-pair,Coxless pair,W2-,women,1,gold,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W2-,rowing-coxless-pair,Coxless pair,W2-,women,2,silver,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W2-,rowing-coxless-pair,Coxless pair,W2-,women,3,bronze,team,Russian Federation,Russian Federation,RUS,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W2x,rowing-double-sculls,Double sculls,W2x,women,1,gold,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W2x,rowing-double-sculls,Double sculls,W2x,women,2,silver,team,Bulgaria,Bulgaria,BGR,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W2x,rowing-double-sculls,Double sculls,W2x,women,3,bronze,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W4-,rowing-coxless-four,Coxless four,W4-,women,1,gold,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W4-,rowing-coxless-four,Coxless four,W4-,women,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W4-,rowing-coxless-four,Coxless four,W4-,women,3,bronze,team,Belarus,Belarus,BLR,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W4x,rowing-quadruple-sculls,Quadruple sculls,W4x,women,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W4x,rowing-quadruple-sculls,Quadruple sculls,W4x,women,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W4x,rowing-quadruple-sculls,Quadruple sculls,W4x,women,3,bronze,team,Russian Federation,Russian Federation,RUS,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W8+,rowing-eight,Eight,W8+,women,1,gold,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W8+,rowing-eight,Eight,W8+,women,2,silver,team,Romania,Romania,ROU,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2005,2005-12-31,W8+,rowing-eight,Eight,W8+,women,3,bronze,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2005_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,AM1x,rowing-adaptive-single-sculls,Adaptive single sculls,AM1x,men,1,gold,athlete,Dominic Monypenny,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,AM1x,rowing-adaptive-single-sculls,Adaptive single sculls,AM1x,men,2,silver,athlete,Ronald Harvey,United States,USA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,AM1x,rowing-adaptive-single-sculls,Adaptive single sculls,AM1x,men,3,bronze,athlete,Shaun Sewell,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,AW1x,rowing-adaptive-single-sculls,Adaptive single sculls,AW1x,women,1,gold,athlete,Helene Raynsford,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,AW1x,rowing-adaptive-single-sculls,Adaptive single sculls,AW1x,women,2,silver,athlete,Patricia Rollison,United States,USA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,AW1x,rowing-adaptive-single-sculls,Adaptive single sculls,AW1x,women,3,bronze,athlete,Martyna Snopek,Poland,POL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM1x,rowing-lightweight-single-sculls,Lightweight Single sculls,LM1x,men,1,gold,athlete,Zac Purchase,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM1x,rowing-lightweight-single-sculls,Lightweight Single sculls,LM1x,men,2,silver,athlete,Juan Zunzunegui Guimerans,Spain,ESP,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM1x,rowing-lightweight-single-sculls,Lightweight Single sculls,LM1x,men,3,bronze,athlete,Duncan Grant,New Zealand,NZL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM2-,rowing-lightweight-coxless-pair,Lightweight Coxless pair,LM2-,men,1,gold,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM2-,rowing-lightweight-coxless-pair,Lightweight Coxless pair,LM2-,men,2,silver,team,Spain,Spain,ESP,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM2-,rowing-lightweight-coxless-pair,Lightweight Coxless pair,LM2-,men,3,bronze,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM2x,rowing-lightweight-double-sculls,Lightweight Double sculls,LM2x,men,1,gold,team,Denmark,Denmark,DNK,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM2x,rowing-lightweight-double-sculls,Lightweight Double sculls,LM2x,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM2x,rowing-lightweight-double-sculls,Lightweight Double sculls,LM2x,men,3,bronze,team,France,France,FRA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM4-,rowing-lightweight-coxless-four,Lightweight Coxless four,LM4-,men,1,gold,team,China,China,CHN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM4-,rowing-lightweight-coxless-four,Lightweight Coxless four,LM4-,men,2,silver,team,France,France,FRA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM4-,rowing-lightweight-coxless-four,Lightweight Coxless four,LM4-,men,3,bronze,team,Ireland,Ireland,IRL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM4x,rowing-lightweight-quadruple-sculls,Lightweight Quadruple sculls,LM4x,men,1,gold,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM4x,rowing-lightweight-quadruple-sculls,Lightweight Quadruple sculls,LM4x,men,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM4x,rowing-lightweight-quadruple-sculls,Lightweight Quadruple sculls,LM4x,men,3,bronze,team,France,France,FRA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM8+,rowing-lightweight-eight,Lightweight Eight,LM8+,men,1,gold,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM8+,rowing-lightweight-eight,Lightweight Eight,LM8+,men,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LM8+,rowing-lightweight-eight,Lightweight Eight,LM8+,men,3,bronze,team,Poland,Poland,POL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LTAMx4+,rowing-lta-mixed-coxed-four,LTA mixed coxed four,LTAMx4+,mixed,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LTAMx4+,rowing-lta-mixed-coxed-four,LTA mixed coxed four,LTAMx4+,mixed,2,silver,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LTAMx4+,rowing-lta-mixed-coxed-four,LTA mixed coxed four,LTAMx4+,mixed,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW1x,rowing-lightweight-single-sculls,Lightweight Single sculls,LW1x,women,1,gold,athlete,Marit van Eupen,Netherlands,NLD,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW1x,rowing-lightweight-single-sculls,Lightweight Single sculls,LW1x,women,2,silver,athlete,Berit Carow,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW1x,rowing-lightweight-single-sculls,Lightweight Single sculls,LW1x,women,3,bronze,athlete,Teresa Mas De Xaxars,Spain,ESP,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW2x,rowing-lightweight-double-sculls,Lightweight Double sculls,LW2x,women,1,gold,team,China,China,CHN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW2x,rowing-lightweight-double-sculls,Lightweight Double sculls,LW2x,women,2,silver,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW2x,rowing-lightweight-double-sculls,Lightweight Double sculls,LW2x,women,3,bronze,team,Greece,Greece,GRC,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW4x,rowing-lightweight-quadruple-sculls,Lightweight Quadruple sculls,LW4x,women,1,gold,team,China,China,CHN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW4x,rowing-lightweight-quadruple-sculls,Lightweight Quadruple sculls,LW4x,women,2,silver,team,Denmark,Denmark,DNK,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,LW4x,rowing-lightweight-quadruple-sculls,Lightweight Quadruple sculls,LW4x,women,3,bronze,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M1x,rowing-single-sculls,Single sculls,M1x,men,1,gold,athlete,Mahé Drysdale,New Zealand,NZL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M1x,rowing-single-sculls,Single sculls,M1x,men,2,silver,athlete,Marcel Hacker,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M1x,rowing-single-sculls,Single sculls,M1x,men,3,bronze,athlete,Ondřej Synek,Czechia,CZE,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2+,rowing-coxed-pair,Coxed pair,M2+,men,1,gold,team,Serbia and Montenegro,Serbia and Montenegro,SCG,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2+,rowing-coxed-pair,Coxed pair,M2+,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2+,rowing-coxed-pair,Coxed pair,M2+,men,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2-,rowing-coxless-pair,Coxless pair,M2-,men,1,gold,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2-,rowing-coxless-pair,Coxless pair,M2-,men,2,silver,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2-,rowing-coxless-pair,Coxless pair,M2-,men,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2x,rowing-double-sculls,Double sculls,M2x,men,1,gold,team,France,France,FRA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2x,rowing-double-sculls,Double sculls,M2x,men,2,silver,team,Slovenia,Slovenia,SVN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M2x,rowing-double-sculls,Double sculls,M2x,men,3,bronze,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4+,rowing-coxed-four,Coxed four,M4+,men,1,gold,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4+,rowing-coxed-four,Coxed four,M4+,men,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4+,rowing-coxed-four,Coxed four,M4+,men,3,bronze,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4-,rowing-coxless-four,Coxless four,M4-,men,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4-,rowing-coxless-four,Coxless four,M4-,men,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4-,rowing-coxless-four,Coxless four,M4-,men,3,bronze,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4x,rowing-quadruple-sculls,Quadruple sculls,M4x,men,1,gold,team,Poland,Poland,POL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4x,rowing-quadruple-sculls,Quadruple sculls,M4x,men,2,silver,team,Ukraine,Ukraine,UKR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M4x,rowing-quadruple-sculls,Quadruple sculls,M4x,men,3,bronze,team,Estonia,Estonia,EST,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M8+,rowing-eight,Eight,M8+,men,1,gold,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M8+,rowing-eight,Eight,M8+,men,2,silver,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,M8+,rowing-eight,Eight,M8+,men,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,TA2x,rowing-ta-mixed-double-sculls,TA mixed double sculls,TA2x,mixed,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,TA2x,rowing-ta-mixed-double-sculls,TA mixed double sculls,TA2x,mixed,2,silver,team,Poland,Poland,POL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,TA2x,rowing-ta-mixed-double-sculls,TA mixed double sculls,TA2x,mixed,3,bronze,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W1x,rowing-single-sculls,Single sculls,W1x,women,1,gold,athlete,Ekaterina Karsten-Khodotovitch,Belarus,BLR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W1x,rowing-single-sculls,Single sculls,W1x,women,2,silver,athlete,Miroslava Knapková,Czechia,CZE,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W1x,rowing-single-sculls,Single sculls,W1x,women,3,bronze,athlete,Frida Svensson,Sweden,SWE,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W2-,rowing-coxless-pair,Coxless pair,W2-,women,1,gold,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W2-,rowing-coxless-pair,Coxless pair,W2-,women,2,silver,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W2-,rowing-coxless-pair,Coxless pair,W2-,women,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W2x,rowing-double-sculls,Double sculls,W2x,women,1,gold,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W2x,rowing-double-sculls,Double sculls,W2x,women,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W2x,rowing-double-sculls,Double sculls,W2x,women,3,bronze,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W4-,rowing-coxless-four,Coxless four,W4-,women,1,gold,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W4-,rowing-coxless-four,Coxless four,W4-,women,2,silver,team,China,China,CHN,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W4-,rowing-coxless-four,Coxless four,W4-,women,3,bronze,team,United States,United States,USA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W4x,rowing-quadruple-sculls,Quadruple sculls,W4x,women,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W4x,rowing-quadruple-sculls,Quadruple sculls,W4x,women,2,silver,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W4x,rowing-quadruple-sculls,Quadruple sculls,W4x,women,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W8+,rowing-eight,Eight,W8+,women,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W8+,rowing-eight,Eight,W8+,women,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2006,2006-12-31,W8+,rowing-eight,Eight,W8+,women,3,bronze,team,Australia,Australia,AUS,https://en.wikipedia.org/wiki/2006_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2007,2007-12-31,AM1x,rowing-adaptive-single-sculls,Adaptive single sculls,AM1x,men,1,gold,athlete,Tom Aggar,United Kingdom,GBR,https://en.wikipedia.org/wiki/2007_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2007,2007-12-31,AM1x,rowing-adaptive-single-sculls,Adaptive single sculls,AM1x,men,2,silver,athlete,Dominic Monypenny,Australia,AUS,https://en.wikipedia.org/wiki/2007_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2007,2007-12-31,AM1x,rowing-adaptive-single-sculls,Adaptive single sculls,AM1x,men,3,bronze,athlete,Eli Nawi,Israel,ISR,https://en.wikipedia.org/wiki/2007_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2007,2007-12-31,AW1x,rowing-adaptive-single-sculls,Adaptive single sculls,AW1x,women,1,gold,athlete,Cláudia Santos,Brazil,BRA,https://en.wikipedia.org/wiki/2007_World_Rowing_Championships
world_rowing_championships,World Rowing Championships,2007,2007-12-31,AW1x,rowing-adaptive-single-sculls,Adaptive single sculls,AW1x,women,2,silver,athlete,Liudmila Vauchok,Belarus,BLR,https://en.wikipedia.org/wiki/2007_World_Rowing_Championships
