competition_id,competition_name,edition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),para-dressage-team,Para Dressage Team,mixed,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),para-dressage-team,Para Dressage Team,mixed,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),para-dressage-team,Para Dressage Team,mixed,3,bronze,team,Denmark,Denmark,DNK,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-driving,Driving,driving-individual,Driving Individual,mixed,1,gold,athlete,Boyd Exell,Australia,AUS,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-driving,Driving,driving-individual,Driving Individual,mixed,2,silver,athlete,IJsbrand Chardon,Netherlands,NLD,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-driving,Driving,driving-individual,Driving Individual,mixed,3,bronze,athlete,Tucker Johnson,United States,USA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-driving,Driving,driving-team,Driving Team,mixed,1,gold,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-driving,Driving,driving-team,Driving Team,mixed,2,silver,team,United States,United States,USA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-driving,Driving,driving-team,Driving Team,mixed,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-endurance,Endurance,endurance-individual,Endurance Individual,mixed,1,gold,athlete,Maria Mercedes Alvarez Ponton,Spain,ESP,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-endurance,Endurance,endurance-individual,Endurance Individual,mixed,2,silver,athlete,Mohammed bin Rashid Al Maktoum,United Arab Emirates,ARE,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-endurance,Endurance,endurance-individual,Endurance Individual,mixed,3,bronze,athlete,Hamdan bin Mohammed Al Maktoum,United Arab Emirates,ARE,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-endurance,Endurance,endurance-team,Endurance Team,mixed,1,gold,team,United Arab Emirates,United Arab Emirates,ARE,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-endurance,Endurance,endurance-team,Endurance Team,mixed,2,silver,team,France,France,FRA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-endurance,Endurance,endurance-team,Endurance Team,mixed,3,bronze,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),eventing-individual,Eventing Individual,mixed,1,gold,athlete,Michael Jung,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),eventing-individual,Eventing Individual,mixed,2,silver,athlete,William Fox-Pitt,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),eventing-individual,Eventing Individual,mixed,3,bronze,athlete,Andrew Nicholson,New Zealand,NZL,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),eventing-team,Eventing Team,mixed,1,gold,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),eventing-team,Eventing Team,mixed,2,silver,team,Canada,Canada,CAN,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),eventing-team,Eventing Team,mixed,3,bronze,team,New Zealand,New Zealand,NZL,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-jumping-equestrian,Equestrian Jumping (Equestrian),jumping-individual,Jumping Individual,mixed,1,gold,athlete,Philippe Le Jeune,Belgium,BEL,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-jumping-equestrian,Equestrian Jumping (Equestrian),jumping-individual,Jumping Individual,mixed,2,silver,athlete,Abdullah Al-Sharbatly,Saudi Arabia,SAU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-jumping-equestrian,Equestrian Jumping (Equestrian),jumping-individual,Jumping Individual,mixed,3,bronze,athlete,Eric Lamaze,Canada,CAN,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-jumping-equestrian,Equestrian Jumping (Equestrian),jumping-team,Jumping Team,mixed,1,gold,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-jumping-equestrian,Equestrian Jumping (Equestrian),jumping-team,Jumping Team,mixed,2,silver,team,France,France,FRA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-jumping-equestrian,Equestrian Jumping (Equestrian),jumping-team,Jumping Team,mixed,3,bronze,team,Belgium,Belgium,BEL,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ia,Para Dressage Individual Championship Test Grade Ia,mixed,1,gold,athlete,Sophie Christiansen,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ia,Para Dressage Individual Championship Test Grade Ia,mixed,2,silver,athlete,Anne Dunham,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ia,Para Dressage Individual Championship Test Grade Ia,mixed,3,bronze,athlete,Emma Sheardown,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ib,Para Dressage Individual Championship Test Grade Ib,mixed,1,gold,athlete,Lee Pearson,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ib,Para Dressage Individual Championship Test Grade Ib,mixed,2,silver,athlete,Ricky Balshaw,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ib,Para Dressage Individual Championship Test Grade Ib,mixed,3,bronze,athlete,Jens Lasse Dokkan,Norway,NOR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ii,Para Dressage Individual Championship Test Grade II,mixed,1,gold,athlete,Petra van de Sande,Netherlands,NLD,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ii,Para Dressage Individual Championship Test Grade II,mixed,2,silver,athlete,Britta Näpel on Aquilina %,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-ii,Para Dressage Individual Championship Test Grade II,mixed,3,bronze,athlete,Caroline Cecilie Nielsen,Denmark,DNK,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-iii,Para Dressage Individual Championship Test Grade III,mixed,1,gold,athlete,Hannelore Brenner,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-iii,Para Dressage Individual Championship Test Grade III,mixed,2,silver,athlete,Annika Lykke Dalskov,Denmark,DNK,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-iii,Para Dressage Individual Championship Test Grade III,mixed,3,bronze,athlete,Sharon Jarvis,Australia,AUS,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-iv,Para Dressage Individual Championship Test Grade IV,mixed,1,gold,athlete,Sophie Wells,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-iv,Para Dressage Individual Championship Test Grade IV,mixed,2,silver,athlete,Frank Hosmar,Netherlands,NLD,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-championship-test-grade-iv,Para Dressage Individual Championship Test Grade IV,mixed,3,bronze,athlete,Henrik Weber Sibbesen,Denmark,DNK,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ia,Para Dressage Individual Freestyle Tests Grade Ia,mixed,1,gold,athlete,Emma Sheardown,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ia,Para Dressage Individual Freestyle Tests Grade Ia,mixed,2,silver,athlete,Sophie Christiansen,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ia,Para Dressage Individual Freestyle Tests Grade Ia,mixed,3,bronze,athlete,Anne Dunham,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ib,Para Dressage Individual Freestyle Tests Grade Ib,mixed,1,gold,athlete,Lee Pearson,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ib,Para Dressage Individual Freestyle Tests Grade Ib,mixed,2,silver,athlete,Stinna Tange Kaastrup,Denmark,DNK,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ib,Para Dressage Individual Freestyle Tests Grade Ib,mixed,3,bronze,athlete,Katja Karjalainen,Finland,FIN,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ii,Para Dressage Individual Freestyle Tests Grade II,mixed,1,gold,athlete,Angelika Trabert,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ii,Para Dressage Individual Freestyle Tests Grade II,mixed,2,silver,athlete,Gert Bolmer,Netherlands,NLD,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-ii,Para Dressage Individual Freestyle Tests Grade II,mixed,3,bronze,athlete,Jo Pitt,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-iii,Para Dressage Individual Freestyle Tests Grade III,mixed,1,gold,athlete,Hannelore Brenner,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-iii,Para Dressage Individual Freestyle Tests Grade III,mixed,2,silver,athlete,Annika Lykke Dalskov,Denmark,DNK,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-iii,Para Dressage Individual Freestyle Tests Grade III,mixed,3,bronze,athlete,Sharon Jarvis,Australia,AUS,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-iv,Para Dressage Individual Freestyle Tests Grade IV,mixed,1,gold,athlete,Sophie Wells,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-iv,Para Dressage Individual Freestyle Tests Grade IV,mixed,2,silver,athlete,Michele George,Belgium,BEL,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-para-dressage,Para-dressage,para-dressage-individual-freestyle-tests-grade-iv,Para Dressage Individual Freestyle Tests Grade IV,mixed,3,bronze,athlete,Frank Hosmar,Netherlands,NLD,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-reining,Reining,reining-individual,Reining Individual,mixed,1,gold,athlete,Tom McCutcheon,United States,USA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-reining,Reining,reining-individual,Reining Individual,mixed,2,silver,athlete,Craig Schmersal,United States,USA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-reining,Reining,reining-individual,Reining Individual,mixed,3,bronze,athlete,Duane Latimer,Canada,CAN,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-reining,Reining,reining-team,Reining Team,mixed,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-reining,Reining,reining-team,Reining Team,mixed,2,silver,team,Belgium,Belgium,BEL,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-reining,Reining,reining-team,Reining Team,mixed,3,bronze,team,Italy,Italy,ITA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-individual-female,Vaulting Individual Female,women,1,gold,athlete,Joanne Eccles,United Kingdom,GBR,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-individual-female,Vaulting Individual Female,women,2,silver,athlete,Antje Hill,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-individual-female,Vaulting Individual Female,women,3,bronze,athlete,Simone Wiegele,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-individual-male,Vaulting Individual Male,men,1,gold,athlete,Patric Looser,Switzerland,CHE,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-individual-male,Vaulting Individual Male,men,2,silver,athlete,Kai Vorberg,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-individual-male,Vaulting Individual Male,men,3,bronze,athlete,Nicolas Andreani,France,FRA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-squad,Vaulting Squad,mixed,1,gold,team,United States,United States,USA,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-squad,Vaulting Squad,mixed,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2010,2010-12-31,equestrian-vaulting,Vaulting,vaulting-squad,Vaulting Squad,mixed,3,bronze,team,Austria,Austria,AUT,https://en.wikipedia.org/wiki/2010_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),individual-freestyle-dressage,Individual freestyle dressage,mixed,1,gold,athlete,Charlotte Dujardin,United Kingdom,GBR,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),individual-freestyle-dressage,Individual freestyle dressage,mixed,2,silver,athlete,Helen Langehanenberg,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),individual-freestyle-dressage,Individual freestyle dressage,mixed,3,bronze,athlete,Adelinde Cornelissen,Netherlands,NLD,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),individual-special-dressage,Individual special dressage,mixed,1,gold,athlete,Charlotte Dujardin,United Kingdom,GBR,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),individual-special-dressage,Individual special dressage,mixed,2,silver,athlete,Helen Langehanenberg,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),individual-special-dressage,Individual special dressage,mixed,3,bronze,athlete,Kristina Sprehe,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),team-dressage,Team dressage,mixed,1,gold,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),team-dressage,Team dressage,mixed,2,silver,team,United Kingdom,United Kingdom,GBR,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-dressage-equestrian,Equestrian Dressage (Equestrian),team-dressage,Team dressage,mixed,3,bronze,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-driving,Driving,individual-driving,Individual driving,mixed,1,gold,athlete,Boyd Exell,Australia,AUS,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-driving,Driving,individual-driving,Individual driving,mixed,2,silver,athlete,Chester Weber,United States,USA,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-driving,Driving,individual-driving,Individual driving,mixed,3,bronze,athlete,Theo Timmerman,Netherlands,NLD,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-driving,Driving,team-driving,Team driving,mixed,1,gold,team,Netherlands,Netherlands,NLD,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-driving,Driving,team-driving,Team driving,mixed,2,silver,team,Germany,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-driving,Driving,team-driving,Team driving,mixed,3,bronze,team,Hungary,Hungary,HUN,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-endurance,Endurance,individual-endurance,Individual endurance,mixed,1,gold,athlete,Hamdan bin Mohammed Al Maktoum,United Arab Emirates,ARE,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-endurance,Endurance,individual-endurance,Individual endurance,mixed,2,silver,athlete,Marijke Visser on Laiza de Jalima,Netherlands,NLD,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-endurance,Endurance,individual-endurance,Individual endurance,mixed,3,bronze,athlete,Abdulrahman Al Sulaiteen on Koheilan Kincso,Qatar,QAT,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-endurance,Endurance,team-endurance,Team endurance,mixed,1,gold,team,Spain,Spain,ESP,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-endurance,Endurance,team-endurance,Team endurance,mixed,2,silver,team,France,France,FRA,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-endurance,Endurance,team-endurance,Team endurance,mixed,3,bronze,team,Switzerland,Switzerland,CHE,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),individual-eventing,Individual eventing,mixed,1,gold,athlete,Sandra Auffarth,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
fei_world_championships,FEI World Championships,FEI World Equestrian Games,2014,2014-12-31,equestrian-eventing-equestrian,Equestrian Eventing (Equestrian),individual-eventing,Individual eventing,mixed,2,silver,athlete,Michael Jung,Germany,DEU,https://en.wikipedia.org/wiki/2014_FEI_World_Equestrian_Games
