year,event_date,gender,discipline_name,rank,medal,participant_type,athlete_name,country_name,country_code,performance
2009,2009-12-31,men,Decathlon,3,bronze,athlete,Oleksiy Kasyanov,Ukraine,UKR,8479 pts PB
2009,2009-12-31,men,Discus throw,1,gold,athlete,Robert Harting,Germany,DEU,69.43 m PB
2009,2009-12-31,men,Discus throw,2,silver,athlete,Piotr Małachowski,Poland,POL,69.15 m NR
2009,2009-12-31,men,Discus throw,3,bronze,athlete,Gerd Kanter,Estonia,EST,66.88 m
2009,2009-12-31,men,Hammer throw,1,gold,athlete,Primož Kozmus,Slovenia,SVN,80.84 m SB
2009,2009-12-31,men,Hammer throw,2,silver,athlete,Szymon Ziółkowski,Poland,POL,79.30 m SB
2009,2009-12-31,men,High jump,2,silver,athlete,Kyriakos Ioannou,Cyprus,CYP,2.32 m
2009,2009-12-31,men,High jump,3,bronze,athlete,Sylwester Bednarek Poland (POL) Raúl Spank,Germany,DEU,2.32 m
2009,2009-12-31,men,Javelin throw,1,gold,athlete,Andreas Thorkildsen,Norway,NOR,89.59 m SB
2009,2009-12-31,men,Javelin throw,2,silver,athlete,Guillermo Martinez,Cuba,CUB,86.41 m SB
2009,2009-12-31,men,Javelin throw,3,bronze,athlete,Yukifumi Murakami,Japan,JPN,82.97 m
2009,2009-12-31,men,Long jump,1,gold,athlete,Dwight Phillips,United States,USA,8.54 m
2009,2009-12-31,men,Long jump,2,silver,athlete,Godfrey Khotso Mokoena,South Africa,ZAF,8.47 m
2009,2009-12-31,men,Long jump,3,bronze,athlete,Mitchell Watt,Australia,AUS,8.37 m
2009,2009-12-31,men,Marathon,1,gold,athlete,Abel Kirui,Kenya,KEN,2:06:54 CR
2009,2009-12-31,men,Marathon,2,silver,athlete,Emmanuel Kipchirchir Mutai,Kenya,KEN,2:07:48
2009,2009-12-31,men,Marathon,3,bronze,athlete,Tsegay Kebede,Ethiopia,ETH,2:08:35
2009,2009-12-31,men,Pole vault,1,gold,athlete,Steven Hooker,Australia,AUS,5.90 m
2009,2009-12-31,men,Pole vault,2,silver,athlete,Romain Mesnil,France,FRA,5.85 m
2009,2009-12-31,men,Pole vault,3,bronze,athlete,Renaud Lavillenie,France,FRA,5.80 m
2009,2009-12-31,men,Shot put,1,gold,athlete,Christian Cantwell,United States,USA,22.03 m WL
2009,2009-12-31,men,Shot put,2,silver,athlete,Tomasz Majewski,Poland,POL,21.91 m
2009,2009-12-31,men,Shot put,3,bronze,athlete,Ralf Bartels,Germany,DEU,21.37 m PB
2009,2009-12-31,men,Triple jump,1,gold,athlete,Phillips Idowu,Great Britain & N.I.,GBR,17.73 m WL
2009,2009-12-31,men,Triple jump,2,silver,athlete,Nelson Évora,Portugal,PRT,17.55 m
2009,2009-12-31,men,Triple jump,3,bronze,athlete,Alexis Copello,Cuba,CUB,17.36 m
2009,2009-12-31,women,"10,000 metres",1,gold,athlete,Linet Chepkwemoi Masai,Kenya,KEN,30:51.24 SB
2009,2009-12-31,women,"10,000 metres",2,silver,athlete,Meselech Melkamu,Ethiopia,ETH,30:51.34
2009,2009-12-31,women,"10,000 metres",3,bronze,athlete,Wude Ayalew,Ethiopia,ETH,30:51.95
2009,2009-12-31,women,100 metres,1,gold,athlete,Shelly-Ann Fraser,Jamaica,JAM,10.73 WL
2009,2009-12-31,women,100 metres,2,silver,athlete,Kerron Stewart,Jamaica,JAM,10.75 PB
2009,2009-12-31,women,100 metres,3,bronze,athlete,Carmelita Jeter,United States,USA,10.90
2009,2009-12-31,women,100 metres hurdles,1,gold,athlete,Brigitte Foster-Hylton,Jamaica,JAM,12.51 SB
2009,2009-12-31,women,100 metres hurdles,2,silver,athlete,Priscilla Lopes-Schliep,Canada,CAN,12.54
2009,2009-12-31,women,100 metres hurdles,3,bronze,athlete,Delloreen Ennis-London,Jamaica,JAM,12.55 SB
2009,2009-12-31,women,1500 metres,1,gold,athlete,Maryam Yusuf Jamal,Bahrain,BHR,4:03.74
2009,2009-12-31,women,1500 metres,2,silver,athlete,Lisa Dobriskey,Great Britain & N.I.,GBR,4:03.75
2009,2009-12-31,women,1500 metres,3,bronze,athlete,Shannon Rowbury,United States,USA,4:04.18
2009,2009-12-31,women,20 kilometres walk,1,gold,athlete,Olive Loughnane,Ireland,IRL,1:28:58 SB
2009,2009-12-31,women,20 kilometres walk,2,silver,athlete,Liu Hong,China,CHN,1:29:10 SB
2009,2009-12-31,women,200 metres,1,gold,athlete,Allyson Felix,United States,USA,22.02
2009,2009-12-31,women,200 metres,2,silver,athlete,Veronica Campbell Brown,Jamaica,JAM,22.35
2009,2009-12-31,women,200 metres,3,bronze,athlete,Debbie Ferguson-McKenzie,Bahamas,BHS,22.41
2009,2009-12-31,women,3000 metres steeplechase,2,silver,athlete,Milcah Chemos Cheywa,Kenya,KEN,9:08.57 PB
2009,2009-12-31,women,4 × 100 metres relay,1,gold,team,,Jamaica,JAM,42.06
2009,2009-12-31,women,4 × 100 metres relay,2,silver,team,,Bahamas,BHS,42.29 SB
2009,2009-12-31,women,4 × 100 metres relay,3,bronze,team,,Germany,DEU,42.87 SB
2009,2009-12-31,women,4 × 400 metres relay,1,gold,team,,United States,USA,3:17.83 WL
2009,2009-12-31,women,4 × 400 metres relay,2,silver,team,,Jamaica,JAM,3:21.15 SB
2009,2009-12-31,women,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,3:25.16
2009,2009-12-31,women,400 metres,1,gold,athlete,Sanya Richards,United States,USA,49.00 WL
2009,2009-12-31,women,400 metres,2,silver,athlete,Shericka Williams,Jamaica,JAM,49.32 PB
2009,2009-12-31,women,400 metres hurdles,1,gold,athlete,Melaine Walker,Jamaica,JAM,52.42 CR
2009,2009-12-31,women,400 metres hurdles,2,silver,athlete,Lashinda Demus,United States,USA,52.96
2009,2009-12-31,women,400 metres hurdles,3,bronze,athlete,Josanne Lucas,Trinidad and Tobago,TTO,53.20
2009,2009-12-31,women,5000 metres,1,gold,athlete,Vivian Cheruiyot,Kenya,KEN,14:57.97
2009,2009-12-31,women,5000 metres,2,silver,athlete,Sylvia Jebiwott Kibet,Kenya,KEN,14:58.33
2009,2009-12-31,women,5000 metres,3,bronze,athlete,Meseret Defar,Ethiopia,ETH,14:58.41
2009,2009-12-31,women,800 metres,1,gold,athlete,Caster Semenya,South Africa,ZAF,1:55.45 WL
2009,2009-12-31,women,800 metres,2,silver,athlete,Janeth Jepkosgei,Kenya,KEN,1:57.90 SB
2009,2009-12-31,women,800 metres,3,bronze,athlete,Jenny Meadows,Great Britain & N.I.,GBR,1:57.93 PB
2009,2009-12-31,women,Discus throw,1,gold,athlete,Dani Samuels,Australia,AUS,65.44 m PB
2009,2009-12-31,women,Discus throw,2,silver,athlete,Yarelis Barrios,Cuba,CUB,65.31 m SB
2009,2009-12-31,women,Discus throw,3,bronze,athlete,Nicoleta Grasu,Romania,ROU,65.20 m SB
2009,2009-12-31,women,Hammer throw,1,gold,athlete,Anita Włodarczyk,Poland,POL,77.96 m WR
2009,2009-12-31,women,Hammer throw,2,silver,athlete,Betty Heidler,Germany,DEU,77.12 m NR
2009,2009-12-31,women,Hammer throw,3,bronze,athlete,Martina Hrasnova,Slovakia,SVK,74.49 m
2009,2009-12-31,women,Heptathlon,1,gold,athlete,Jessica Ennis,Great Britain & N.I.,GBR,6731 pts WL
2009,2009-12-31,women,Heptathlon,2,silver,athlete,Jennifer Oeser,Germany,DEU,6493 pts PB
2009,2009-12-31,women,Heptathlon,3,bronze,athlete,Kamila Chudzik,Poland,POL,6471 pts SB
2009,2009-12-31,women,High jump,1,gold,athlete,Blanka Vlašić,Croatia,HRV,2.04 m
2009,2009-12-31,women,High jump,2,silver,athlete,Ariane Friedrich,Germany,DEU,2.02 m
2009,2009-12-31,women,High jump,3,bronze,athlete,Antonietta Di Martino,Italy,ITA,1.99 m
2009,2009-12-31,women,Javelin throw,1,gold,athlete,Steffi Nerius,Germany,DEU,67.30 m SB
2009,2009-12-31,women,Javelin throw,2,silver,athlete,Barbora Špotáková,Czech Republic,CZE,66.42 m
2009,2009-12-31,women,Javelin throw,3,bronze,athlete,Monica Stoian,Romania,ROU,64.51 m PB
2009,2009-12-31,women,Long jump,1,gold,athlete,Brittney Reese,United States,USA,7.10 m WL
2009,2009-12-31,women,Long jump,3,bronze,athlete,Naide Gomes,Portugal,PRT,6.77 m
2009,2009-12-31,women,Marathon,1,gold,athlete,Bai Xue,China,CHN,2:25:15
2009,2009-12-31,women,Marathon,2,silver,athlete,Yoshimi Ozaki,Japan,JPN,2:25:25
2009,2009-12-31,women,Marathon,3,bronze,athlete,Aselefech Mergia,Ethiopia,ETH,2:25:32
2009,2009-12-31,women,Shot put,1,gold,athlete,Valerie Vili,New Zealand,NZL,20.44 m
2009,2009-12-31,women,Shot put,2,silver,athlete,Nadine Kleinert,Germany,DEU,20.20 m PB
2009,2009-12-31,women,Shot put,3,bronze,athlete,Gong Lijiao,China,CHN,19.89 m PB
2009,2009-12-31,women,Triple jump,1,gold,athlete,Yargelis Savigne,Cuba,CUB,14.95 m
2009,2009-12-31,women,Triple jump,2,silver,athlete,Mabel Gay,Cuba,CUB,14.61 m SB
2011,2011-12-31,men,"10,000 metres",1,gold,athlete,Ibrahim Jeilan,Ethiopia,ETH,27:13.81
2011,2011-12-31,men,"10,000 metres",2,silver,athlete,Mo Farah,Great Britain & N.I.,GBR,27:14.07
2011,2011-12-31,men,"10,000 metres",3,bronze,athlete,Imane Merga,Ethiopia,ETH,27:19.14
2011,2011-12-31,men,100 metres,1,gold,athlete,Yohan Blake,Jamaica,JAM,9.92 SB
2011,2011-12-31,men,100 metres,2,silver,athlete,Walter Dix,United States,USA,10.08
2011,2011-12-31,men,100 metres,3,bronze,athlete,Kim Collins,Saint Kitts and Nevis,KNA,10.09
2011,2011-12-31,men,110 metres hurdles,1,gold,athlete,Jason Richardson,United States,USA,13.16
2011,2011-12-31,men,110 metres hurdles,2,silver,athlete,Liu Xiang,China,CHN,13.27
2011,2011-12-31,men,110 metres hurdles,3,bronze,athlete,Andy Turner,Great Britain & N.I.,GBR,13.44
2011,2011-12-31,men,1500 metres,1,gold,athlete,Asbel Kiprop,Kenya,KEN,3:35.69
2011,2011-12-31,men,1500 metres,2,silver,athlete,Silas Kiplagat,Kenya,KEN,3:35.92
2011,2011-12-31,men,1500 metres,3,bronze,athlete,Matthew Centrowitz,United States,USA,3:36.08
2011,2011-12-31,men,20 kilometres walk,1,gold,athlete,Luis Fernando López,Colombia,COL,1:20:38 SB
2011,2011-12-31,men,20 kilometres walk,2,silver,athlete,Wang Zhen,China,CHN,1:20:54
2011,2011-12-31,men,20 kilometres walk,3,bronze,athlete,Kim Hyun-sub,South Korea,KOR,1:21:17
2011,2011-12-31,men,200 metres,1,gold,athlete,Usain Bolt,Jamaica,JAM,19.40 WL
2011,2011-12-31,men,200 metres,2,silver,athlete,Walter Dix,United States,USA,19.70 SB
2011,2011-12-31,men,200 metres,3,bronze,athlete,Christophe Lemaitre,France,FRA,19.80 NR
2011,2011-12-31,men,3000 metres steeplechase,1,gold,athlete,Ezekiel Kemboi,Kenya,KEN,8:14.85
2011,2011-12-31,men,3000 metres steeplechase,2,silver,athlete,Brimin Kipruto,Kenya,KEN,8:16.05
2011,2011-12-31,men,3000 metres steeplechase,3,bronze,athlete,Mahiedine Mekhissi-Benabbad,France,FRA,8:16.09
2011,2011-12-31,men,4 × 100 metres relay,1,gold,team,,Jamaica,JAM,37.04 WR
2011,2011-12-31,men,4 × 100 metres relay,2,silver,team,,France,FRA,38.20 SB
2011,2011-12-31,men,4 × 100 metres relay,3,bronze,team,,Saint Kitts and Nevis,KNA,38.49
2011,2011-12-31,men,4 × 400 metres relay,1,gold,team,,United States,USA,2:59.31 WL
2011,2011-12-31,men,4 × 400 metres relay,2,silver,team,,South Africa,ZAF,2:59.87
2011,2011-12-31,men,4 × 400 metres relay,3,bronze,team,,Jamaica,JAM,3:00.10
2011,2011-12-31,men,400 metres,1,gold,athlete,Kirani James,Grenada,GRD,44.60 PB
2011,2011-12-31,men,400 metres,2,silver,athlete,LaShawn Merritt,United States,USA,44.63
2011,2011-12-31,men,400 metres,3,bronze,athlete,Kévin Borlée,Belgium,BEL,44.90
2011,2011-12-31,men,400 metres hurdles,1,gold,athlete,Dai Greene,Great Britain & N.I.,GBR,48.26
2011,2011-12-31,men,400 metres hurdles,2,silver,athlete,Javier Culson,Puerto Rico,PUR,48.44
2011,2011-12-31,men,400 metres hurdles,3,bronze,athlete,L. J. van Zyl,South Africa,ZAF,48.80
2011,2011-12-31,men,50 kilometres walk,2,silver,athlete,Jared Tallent,Australia,AUS,3:43:36 SB
2011,2011-12-31,men,50 kilometres walk,3,bronze,athlete,Si Tianfeng,China,CHN,3:44:40
2011,2011-12-31,men,5000 metres,1,gold,athlete,Mo Farah,Great Britain & N.I.,GBR,13:23.36
2011,2011-12-31,men,5000 metres,2,silver,athlete,Bernard Lagat,United States,USA,13:23.64
2011,2011-12-31,men,5000 metres,3,bronze,athlete,Dejen Gebremeskel,Ethiopia,ETH,13:23.92
2011,2011-12-31,men,800 metres,1,gold,athlete,David Rudisha,Kenya,KEN,1:43.91
2011,2011-12-31,men,800 metres,2,silver,athlete,Abubaker Kaki,Sudan,SDN,1:44.41
2011,2011-12-31,men,Decathlon,1,gold,athlete,Trey Hardee,United States,USA,8607
2011,2011-12-31,men,Decathlon,2,silver,athlete,Ashton Eaton,United States,USA,8505
2011,2011-12-31,men,Decathlon,3,bronze,athlete,Leonel Suárez,Cuba,CUB,8501 SB
2011,2011-12-31,men,Discus throw,1,gold,athlete,Robert Harting,Germany,DEU,68.97
2011,2011-12-31,men,Discus throw,2,silver,athlete,Gerd Kanter,Estonia,EST,66.95
2011,2011-12-31,men,Discus throw,3,bronze,athlete,Ehsan Haddadi,Iran,IRN,66.08 SB
2011,2011-12-31,men,Hammer throw,1,gold,athlete,Koji Murofushi,Japan,JPN,81.24 SB
2011,2011-12-31,men,Hammer throw,2,silver,athlete,Krisztián Pars,Hungary,HUN,81.18 SB
2011,2011-12-31,men,Hammer throw,3,bronze,athlete,Primož Kozmus,Slovenia,SVN,79.39 SB
2011,2011-12-31,men,High jump,1,gold,athlete,Jesse Williams,United States,USA,2.35
2011,2011-12-31,men,High jump,3,bronze,athlete,Trevor Barry,Bahamas,BHS,2.32 PB
2011,2011-12-31,men,Javelin throw,1,gold,athlete,Matthias de Zordo,Germany,DEU,86.27 SB
2011,2011-12-31,men,Javelin throw,2,silver,athlete,Andreas Thorkildsen,Norway,NOR,84.78
2011,2011-12-31,men,Javelin throw,3,bronze,athlete,Guillermo Martínez,Cuba,CUB,84.30
2011,2011-12-31,men,Long jump,1,gold,athlete,Dwight Phillips,United States,USA,8.45 SB
2011,2011-12-31,men,Long jump,2,silver,athlete,Mitchell Watt,Australia,AUS,8.33
2011,2011-12-31,men,Long jump,3,bronze,athlete,Ngonidzashe Makusha,Zimbabwe,ZWE,8.29
2011,2011-12-31,men,Marathon,1,gold,athlete,Abel Kirui,Kenya,KEN,2:07:38 SB
2011,2011-12-31,men,Marathon,2,silver,athlete,Vincent Kipruto,Kenya,KEN,2:10:06
2011,2011-12-31,men,Marathon,3,bronze,athlete,Feyisa Lilesa,Ethiopia,ETH,2:10:32 SB
2011,2011-12-31,men,Pole vault,1,gold,athlete,Paweł Wojciechowski,Poland,POL,5.90
2011,2011-12-31,men,Pole vault,2,silver,athlete,Lázaro Borges,Cuba,CUB,5.90 NR
2011,2011-12-31,men,Pole vault,3,bronze,athlete,Renaud Lavillenie,France,FRA,5.85
2011,2011-12-31,men,Shot put,1,gold,athlete,David Storl,Germany,DEU,21.78 PB
2011,2011-12-31,men,Shot put,2,silver,athlete,Dylan Armstrong,Canada,CAN,21.64
2011,2011-12-31,men,Shot put,3,bronze,athlete,Christian Cantwell,United States,USA,21.36
2011,2011-12-31,men,Triple jump,1,gold,athlete,Christian Taylor,United States,USA,17.96 WL
2011,2011-12-31,men,Triple jump,2,silver,athlete,Phillips Idowu,Great Britain & N.I.,GBR,17.77 SB
2011,2011-12-31,men,Triple jump,3,bronze,athlete,Will Claye,United States,USA,17.50 PB
2011,2011-12-31,women,"10,000 metres",1,gold,athlete,Vivian Cheruiyot,Kenya,KEN,30:48.98
2011,2011-12-31,women,"10,000 metres",2,silver,athlete,Sally Kipyego,Kenya,KEN,30:50.04
2011,2011-12-31,women,"10,000 metres",3,bronze,athlete,Linet Masai,Kenya,KEN,30:53.59
2011,2011-12-31,women,100 metres,1,gold,athlete,Carmelita Jeter,United States,USA,10.90
2011,2011-12-31,women,100 metres,2,silver,athlete,Veronica Campbell-Brown,Jamaica,JAM,10.97
2011,2011-12-31,women,100 metres,3,bronze,athlete,Kelly-Ann Baptiste,Trinidad and Tobago,TTO,10.98
2011,2011-12-31,women,100 metres hurdles,1,gold,athlete,Sally Pearson,Australia,AUS,"12.28 CR , AR"
2011,2011-12-31,women,100 metres hurdles,2,silver,athlete,Danielle Carruthers,United States,USA,12.47 PB
2011,2011-12-31,women,100 metres hurdles,3,bronze,athlete,Dawn Harper,United States,USA,12.47 PB
2011,2011-12-31,women,1500 metres,1,gold,athlete,Jennifer Simpson,United States,USA,4:05.40
2011,2011-12-31,women,1500 metres,2,silver,athlete,Hannah England,Great Britain & N.I.,GBR,4:05.68
2011,2011-12-31,women,1500 metres,3,bronze,athlete,Natalia Rodríguez,Spain,ESP,4:05.87
2011,2011-12-31,women,20 kilometres walk,1,gold,athlete,Liu Hong,China,CHN,1:30:00
2011,2011-12-31,women,20 kilometres walk,2,silver,athlete,Elisa Rigaudo,Italy,ITA,1:30:44 SB
2011,2011-12-31,women,20 kilometres walk,3,bronze,athlete,Qieyang Shenjie,China,CHN,1:31:14
2011,2011-12-31,women,200 metres,1,gold,athlete,Veronica Campbell-Brown,Jamaica,JAM,22.22 SB
2011,2011-12-31,women,200 metres,2,silver,athlete,Carmelita Jeter,United States,USA,22.37
2011,2011-12-31,women,200 metres,3,bronze,athlete,Allyson Felix,United States,USA,22.42
2011,2011-12-31,women,3000 metres steeplechase,1,gold,athlete,Habiba Ghribi,Tunisia,TUN,9:11.97 NR
2011,2011-12-31,women,3000 metres steeplechase,2,silver,athlete,Milcah Chemos Cheywa,Kenya,KEN,9:17.16
2011,2011-12-31,women,3000 metres steeplechase,3,bronze,athlete,Mercy Wanjiku,Kenya,KEN,9:17.88
2011,2011-12-31,women,4 × 100 metres relay,1,gold,team,,United States,USA,41.56 WL
2011,2011-12-31,women,4 × 100 metres relay,2,silver,team,,Jamaica,JAM,41.70 NR
2011,2011-12-31,women,4 × 100 metres relay,3,bronze,team,,Ukraine,UKR,42.51 SB
2011,2011-12-31,women,4 × 400 metres relay,1,gold,team,,United States,USA,3:18.09 WL
2011,2011-12-31,women,4 × 400 metres relay,2,silver,team,,Jamaica,JAM,3:18.71 NR
2011,2011-12-31,women,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,3:23.63
2011,2011-12-31,women,400 metres,1,gold,athlete,Amantle Montsho,Botswana,BWA,49.56 NR
2011,2011-12-31,women,400 metres,2,silver,athlete,Allyson Felix,United States,USA,49.59 PB
2011,2011-12-31,women,400 metres,3,bronze,athlete,Francena McCorory,United States,USA,50.45
2011,2011-12-31,women,400 metres hurdles,1,gold,athlete,Lashinda Demus,United States,USA,"52.47 WL , NR"
2011,2011-12-31,women,400 metres hurdles,2,silver,athlete,Melaine Walker,Jamaica,JAM,52.73 SB
2011,2011-12-31,women,5000 metres,1,gold,athlete,Vivian Cheruiyot,Kenya,KEN,14:55.36
2011,2011-12-31,women,5000 metres,2,silver,athlete,Sylvia Jebiwott Kibet,Kenya,KEN,14:56.21
2011,2011-12-31,women,5000 metres,3,bronze,athlete,Meseret Defar,Ethiopia,ETH,14:56.94
2011,2011-12-31,women,800 metres,1,gold,athlete,Caster Semenya,South Africa,ZAF,1:56.35 SB
2011,2011-12-31,women,800 metres,2,silver,athlete,Janeth Jepkosgei,Kenya,KEN,1:57.42 SB
2011,2011-12-31,women,800 metres,3,bronze,athlete,Alysia Johnson Montaño,United States,USA,1:57.48 SB
2011,2011-12-31,women,Discus throw,1,gold,athlete,Li Yanfeng,China,CHN,66.52
2011,2011-12-31,women,Discus throw,2,silver,athlete,Nadine Müller,Germany,DEU,65.97
2011,2011-12-31,women,Discus throw,3,bronze,athlete,Yarelis Barrios,Cuba,CUB,65.73 SB
2011,2011-12-31,women,Hammer throw,2,silver,athlete,Betty Heidler,Germany,DEU,76.06
2011,2011-12-31,women,Hammer throw,3,bronze,athlete,Zhang Wenxiu,China,CHN,75.03
2011,2011-12-31,women,Heptathlon,1,gold,athlete,Jessica Ennis,Great Britain & N.I.,GBR,6751
2011,2011-12-31,women,Heptathlon,2,silver,athlete,Jennifer Oeser,Germany,DEU,6572
2011,2011-12-31,women,Heptathlon,3,bronze,athlete,Karolina Tymińska,Poland,POL,6544
2011,2011-12-31,women,High jump,2,silver,athlete,Blanka Vlašić,Croatia,HRV,2.03 SB
2011,2011-12-31,women,High jump,3,bronze,athlete,Antonietta Di Martino,Italy,ITA,2.00
2011,2011-12-31,women,Javelin throw,1,gold,athlete,Barbora Špotáková,Czech Republic,CZE,71.58 SB
2011,2011-12-31,women,Javelin throw,2,silver,athlete,Sunette Viljoen,South Africa,ZAF,68.38 AR
2011,2011-12-31,women,Javelin throw,3,bronze,athlete,Christina Obergföll,Germany,DEU,65.24
2011,2011-12-31,women,Long jump,1,gold,athlete,Brittney Reese,United States,USA,6.82
2011,2011-12-31,women,Long jump,2,silver,athlete,Ineta Radēviča,Latvia,LVA,6.76
2011,2011-12-31,women,Long jump,3,bronze,athlete,Nastassia Mironchyk-Ivanova,Belarus,BLR,6.74
2011,2011-12-31,women,Marathon,1,gold,athlete,Edna Kiplagat,Kenya,KEN,2:28:43
2011,2011-12-31,women,Marathon,2,silver,athlete,Priscah Jeptoo,Kenya,KEN,2:29:00
2011,2011-12-31,women,Marathon,3,bronze,athlete,Sharon Cherop,Kenya,KEN,2:29:14 SB
2011,2011-12-31,women,Pole vault,1,gold,athlete,Fabiana Murer,Brazil,BRA,4.85 AR
2011,2011-12-31,women,Pole vault,2,silver,athlete,Martina Strutz,Germany,DEU,4.80 NR
2011,2011-12-31,women,Shot put,1,gold,athlete,Valerie Adams,New Zealand,NZL,"21.24 CR , AR"
2011,2011-12-31,women,Shot put,2,silver,athlete,Jillian Camarena-Williams,United States,USA,20.02
2011,2011-12-31,women,Shot put,3,bronze,athlete,Gong Lijiao,China,CHN,19.97
2011,2011-12-31,women,Triple jump,1,gold,athlete,Olha Saladukha,Ukraine,UKR,14.94
2011,2011-12-31,women,Triple jump,2,silver,athlete,Olga Rypakova,Kazakhstan,KAZ,14.89
2011,2011-12-31,women,Triple jump,3,bronze,athlete,Caterine Ibargüen,Colombia,COL,14.84
2013,2013-12-31,men,"10,000 metres",1,gold,athlete,Mo Farah,Great Britain & N.I.,GBR,27:21.71 SB
2013,2013-12-31,men,"10,000 metres",2,silver,athlete,Ibrahim Jeilan,Ethiopia,ETH,27:22.23 SB
2013,2013-12-31,men,"10,000 metres",3,bronze,athlete,Paul Tanui,Kenya,KEN,27:22.61
2013,2013-12-31,men,100 metres,1,gold,athlete,Usain Bolt,Jamaica,JAM,9.77 WL
2013,2013-12-31,men,100 metres,2,silver,athlete,Justin Gatlin,United States,USA,9.85 SB
2013,2013-12-31,men,100 metres,3,bronze,athlete,Nesta Carter,Jamaica,JAM,9.95
2013,2013-12-31,men,110 metres hurdles,1,gold,athlete,David Oliver,United States,USA,13.00 WL
2013,2013-12-31,men,110 metres hurdles,2,silver,athlete,Ryan Wilson,United States,USA,13.13
2013,2013-12-31,men,1500 metres,1,gold,athlete,Asbel Kiprop,Kenya,KEN,3:36.28
2013,2013-12-31,men,1500 metres,2,silver,athlete,Matthew Centrowitz Jr.,United States,USA,3:36.78
2013,2013-12-31,men,1500 metres,3,bronze,athlete,Johan Cronje,South Africa,ZAF,3:36.83
2013,2013-12-31,men,20 kilometres walk,1,gold,athlete,Chen Ding,China,CHN,1:21:09 SB
2013,2013-12-31,men,20 kilometres walk,2,silver,athlete,Miguel Ángel López,Spain,ESP,1:21:21 SB
2013,2013-12-31,men,20 kilometres walk,3,bronze,athlete,João Vieira,Portugal,PRT,1:22:05
2013,2013-12-31,men,200 metres,1,gold,athlete,Usain Bolt,Jamaica,JAM,19.66 WL
2013,2013-12-31,men,200 metres,2,silver,athlete,Warren Weir,Jamaica,JAM,19.79 = PB
2013,2013-12-31,men,200 metres,3,bronze,athlete,Curtis Mitchell,United States,USA,20.04
2013,2013-12-31,men,3000 metres steeplechase,1,gold,athlete,Ezekiel Kemboi,Kenya,KEN,8:06.01
2013,2013-12-31,men,3000 metres steeplechase,2,silver,athlete,Conseslus Kipruto,Kenya,KEN,8:06.37
2013,2013-12-31,men,3000 metres steeplechase,3,bronze,athlete,Mahiedine Mekhissi-Benabbad,France,FRA,8:07.86
2013,2013-12-31,men,4 × 100 metres relay,1,gold,team,,Jamaica,JAM,37.36 WL
2013,2013-12-31,men,4 × 100 metres relay,2,silver,team,,United States,USA,37.66
2013,2013-12-31,men,4 × 100 metres relay,3,bronze,team,,Canada,CAN,37.92 SB
2013,2013-12-31,men,4 × 400 metres relay,1,gold,team,,United States,USA,2:58.71 WL
2013,2013-12-31,men,4 × 400 metres relay,2,silver,team,,Jamaica,JAM,2:59.88 SB
2013,2013-12-31,men,4 × 400 metres relay,3,bronze,team,,Great Britain & N.I.,GBR,3:00.88
2013,2013-12-31,men,400 metres,1,gold,athlete,LaShawn Merritt,United States,USA,"43.74 WL , PB"
2013,2013-12-31,men,400 metres,2,silver,athlete,Tony McQuay,United States,USA,44.40 PB
2013,2013-12-31,men,400 metres,3,bronze,athlete,Luguelín Santos,Dominican Republic,DOM,44.52 SB
2013,2013-12-31,men,400 metres hurdles,1,gold,athlete,Jehue Gordon,Trinidad and Tobago,TTO,"47.69 WL , NR"
2013,2013-12-31,men,400 metres hurdles,2,silver,athlete,Michael Tinsley,United States,USA,47.70 PB
2013,2013-12-31,men,400 metres hurdles,3,bronze,athlete,Emir Bekrić,Serbia,SRB,48.05 NR
2013,2013-12-31,men,50 kilometres walk,1,gold,athlete,Robert Heffernan,Ireland,IRL,3:37:56 WL
2013,2013-12-31,men,50 kilometres walk,2,silver,athlete,Jared Tallent,Australia,AUS,3:40:03 SB
2013,2013-12-31,men,50 kilometres walk,3,bronze,athlete,Ihor Hlavan,Ukraine,UKR,3:40:39 PB
2013,2013-12-31,men,5000 metres,1,gold,athlete,Mo Farah,Great Britain & N.I.,GBR,13:26.98
2013,2013-12-31,men,5000 metres,2,silver,athlete,Hagos Gebrhiwet,Ethiopia,ETH,13:27.26
2013,2013-12-31,men,5000 metres,3,bronze,athlete,Isiah Koech,Kenya,KEN,13:27.26
2013,2013-12-31,men,800 metres,1,gold,athlete,Mohammed Aman,Ethiopia,ETH,1:43.31 SB
2013,2013-12-31,men,800 metres,2,silver,athlete,Nick Symmonds,United States,USA,1:43.55 SB
2013,2013-12-31,men,800 metres,3,bronze,athlete,Ayanleh Souleiman,Djibouti,DJI,1:43.76
2013,2013-12-31,men,Decathlon,1,gold,athlete,Ashton Eaton,United States,USA,8809 WL
2013,2013-12-31,men,Decathlon,2,silver,athlete,Michael Schrader,Germany,DEU,8670 PB
2013,2013-12-31,men,Decathlon,3,bronze,athlete,Damian Warner,Canada,CAN,8512 PB
2013,2013-12-31,men,Discus throw,1,gold,athlete,Robert Harting,Germany,DEU,69.11
2013,2013-12-31,men,Discus throw,2,silver,athlete,Piotr Małachowski,Poland,POL,68.36
2013,2013-12-31,men,Discus throw,3,bronze,athlete,Gerd Kanter,Estonia,EST,65.19
