event_id,participant_id,rank,medal,score_raw,points_awarded
world_taekwondo_championships_2003_men_bantam,athlete_CHI_HSIUNG_HUANG_TPE,1,gold,discipline=taekwondo;weight_class=bantam;event=Men Bantam;country=TPE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_bantam,athlete_LOPEZ_Peter_PER,3,bronze,discipline=taekwondo;weight_class=bantam;event=Men Bantam;country=PER;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_bantam,athlete_OMAR_BADIA_ESP,2,silver,discipline=taekwondo;weight_class=bantam;event=Men Bantam;country=ESP;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_bantam,athlete_OMID_GHOLAMZADEH_IRI,3,bronze,discipline=taekwondo;weight_class=bantam;event=Men Bantam;country=IRI;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_feather,athlete_ERDAL_AYLANC_GER,3,bronze,discipline=taekwondo;weight_class=feather;event=Men Feather;country=GER;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_feather,athlete_LOPEZ_Mark_USA,2,silver,discipline=taekwondo;weight_class=feather;event=Men Feather;country=USA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_feather,athlete_NAM-WON_KANG_KOR,1,gold,discipline=taekwondo;weight_class=feather;event=Men Feather;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_feather,athlete_NIYAMADDIN_PASHAYEV_AZE,3,bronze,discipline=taekwondo;weight_class=feather;event=Men Feather;country=AZE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_fin,athlete_PAUL_GREEN_GBR,2,silver,discipline=taekwondo;weight_class=fin;event=Men Fin;country=GBR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_fin,athlete_ROBERTO_CRUZ_PHI,3,bronze,discipline=taekwondo;weight_class=fin;event=Men Fin;country=PHI;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_fin,athlete_YEON-HO_CHOI_KOR,1,gold,discipline=taekwondo;weight_class=fin;event=Men Fin;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_fin,athlete_ZAHID_MAMMADOV_AZE,3,bronze,discipline=taekwondo;weight_class=fin;event=Men Fin;country=AZE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_fly,athlete_BEHZAD_KHODADA_KANJOBERH_IRI,2,silver,discipline=taekwondo;weight_class=fly;event=Men Fly;country=IRI;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
world_taekwondo_championships_2003_men_fly,athlete_MU_YEN_CHU_TPE,1,gold,discipline=taekwondo;weight_class=fly;event=Men Fly;country=TPE;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,3.0
world_taekwondo_championships_2003_men_fly,athlete_SEOK-HWA_KO_KOR,3,bronze,discipline=taekwondo;weight_class=fly;event=Men Fly;country=KOR;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_fly,athlete_TIM_THACKREY_USA,3,bronze,discipline=taekwondo;weight_class=fly;event=Men Fly;country=USA;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,1.0
world_taekwondo_championships_2003_men_heavy,athlete_ASIDAH_Zakaria_DEN,2,silver,discipline=taekwondo;weight_class=heavy;event=Men Heavy;country=DEN;source_url=https://web.worldtaekwondo.martial.services/competitions/garmisch-partenkirchen-2003-world-taekwondo-championships/medalists,2.0
