participant_id,type,display_name,country_id
athlete_Zhang_Qi_CHN,athlete,Zhang Qi,CHN
athlete_Othelie_Høie_NOR,athlete,Othelie Høie,NOR
athlete_Jennifer_Rogers_USA,athlete,Jennifer Rogers,USA
athlete_Masanosuke_Ono_JPN,athlete,Masanosuke Ono,JPN
athlete_Ahmet_Duman_TUR,athlete,Ahmet Duman,TUR
athlete_Tseveensürengiin_Tsogbadrakh_MGL,athlete,Tseveensürengiin Tsogbadrakh,MGL
athlete_Abdulrashid_Sadulaev_AIN,athlete,Abdulrashid Sadulaev,AIN
athlete_Magomed_Magomaev_AIN,athlete,Magomed Magomaev,AIN
athlete_Achsarbek_Gulajev_SVK,athlete,Achsarbek Gulajev,SVK
athlete_Yoshinosuke_Aoyagi_JPN,athlete,Yoshinosuke Aoyagi,JPN
athlete_Inalbek_Sheriev_AIN,athlete,Inalbek Sheriev,AIN
athlete_Abdulmazhid_Kudiev_TJK,athlete,Abdulmazhid Kudiev,TJK
athlete_Moe_Kiyooka_JPN,athlete,Moe Kiyooka,JPN
athlete_Zhang_Jin_CHN,athlete,Zhang Jin,CHN
athlete_Iryna_Kurachkina_AIN,athlete,Iryna Kurachkina,AIN
athlete_Tatiana_Debien_FRA,athlete,Tatiana Debien,FRA
athlete_Adéla_Hanzlíková_CZE,athlete,Adéla Hanzlíčková,CZE
athlete_Kylie_Welker_USA,athlete,Kylie Welker,USA
athlete_Kateryna_Zelenykh_ROU,athlete,Kateryna Zelenykh,ROU
athlete_Risako_Kinjo_JPN,athlete,Risako Kinjo,JPN
athlete_Elena_Brugger_GER,athlete,Elena Brugger,GER
athlete_Mansi_Ahlawat_IND,athlete,Mansi Ahlawat,IND
athlete_Han_Chong-song_PRK,athlete,Han Chong-song,PRK
athlete_Bekzat_Almaz_Uulu_KGZ,athlete,Bekzat Almaz Uulu,KGZ
athlete_Gulomjon_Abdullaev_UZB,athlete,Gulomjon Abdullaev,UZB
athlete_Zaur_Uguev_UWW,athlete,Zaur Uguev,UWW
athlete_Ahmad_Javan_IRI,athlete,Ahmad Javan,IRI
athlete_Nuraddin_Novruzov_AZE,athlete,Nuraddin Novruzov,AZE
athlete_Assylzhan_Yessengeldi_KAZ,athlete,Assylzhan Yessengeldi,KAZ
athlete_Amir_Ali_Azarpira_IRI,athlete,Amir Ali Azarpira,IRI
athlete_Arash_Yoshida_JPN,athlete,Arash Yoshida,JPN
athlete_Trent_Hidlay_USA,athlete,Trent Hidlay,USA
athlete_Amanula_Gadzhimagomedov_UWW,athlete,Amanula Gadzhimagomedov,UWW
athlete_Amir_Hossein_Firouzpour_IRI,athlete,Amir Hossein Firouzpour,IRI
athlete_Georgios_Kougioumtsidis_GRE,athlete,Georgios Kougioumtsidis,GRE
athlete_Levi_Haines_USA,athlete,Levi Haines,USA
athlete_Khidir_Saipudinov_BRN,athlete,Khidir Saipudinov,BRN
athlete_Kotaro_Kiyooka_JPN,athlete,Kotaro Kiyooka,JPN
athlete_Real_Woods_USA,athlete,Real Woods,USA
athlete_Umidjon_Jalolov_UZB,athlete,Umidjon Jalolov,UZB
athlete_Hayato_Ishiguro_JPN,athlete,Hayato Ishiguro,JPN
athlete_Arsenii_Dzhioev_AZE,athlete,Arsenii Dzhioev,AZE
athlete_Giorgi_Meshvildishvili_AZE,athlete,Giorgi Meshvildishvili,AZE
athlete_Shamil_Sharipov_BRN,athlete,Shamil Sharipov,BRN
athlete_Robert_Baran_POL,athlete,Robert Baran,POL
athlete_Kota_Takahashi_JPN,athlete,Kota Takahashi,JPN
athlete_Chermen_Valiev_ALB,athlete,Chermen Valiev,ALB
athlete_Zaurbek_Sidakov_UWW,athlete,Zaurbek Sidakov,UWW
athlete_Haruna_Murayama_JPN,athlete,Haruna Murayama,JPN
athlete_Antim_Panghal_IND,athlete,Antim Panghal,IND
athlete_Choe_Hyo-gyong_PRK,athlete,Choe Hyo-gyong,PRK
athlete_Oh_Kyong-ryong_PRK,athlete,Oh Kyong-ryong,PRK
athlete_Ekaterina_Verbina_UWW,athlete,Ekaterina Verbina,UWW
athlete_Sowaka_Uchida_JPN,athlete,Sowaka Uchida,JPN
athlete_Andreea_Ana_ROU,athlete,Andreea Ana,ROU
athlete_Alla_Belinska_UKR,athlete,Alla Belinska,UKR
athlete_Nesrin_Ba_TUR,athlete,Nesrin Baş,TUR
athlete_Li_Zelu_CHN,athlete,Li Zelu,CHN
athlete_Nurzat_Nurtaeva_KGZ,athlete,Nurzat Nurtaeva,KGZ
athlete_Won_Myong-gyong_PRK,athlete,Won Myong-gyong,PRK
athlete_Zhang_Yu_CHN,athlete,Zhang Yu,CHN
athlete_Evin_Demirhan_Yavuz_TUR,athlete,Evin Demirhan Yavuz,TUR
athlete_Elizaveta_Smirnova_UWW,athlete,Elizaveta Smirnova,UWW
athlete_Génesis_Reasco_ECU,athlete,Génesis Reasco,ECU
athlete_Milaimys_Marín_CUB,athlete,Milaimys Marín,CUB
athlete_Yuliana_Yaneva_BUL,athlete,Yuliana Yaneva,BUL
athlete_Kennedy_Blades_USA,athlete,Kennedy Blades,USA
athlete_Son_Il-sim_PRK,athlete,Son Il-sim,PRK
athlete_Hong_Kexin_CHN,athlete,Hong Kexin,CHN
athlete_Olga_Khoroshavtseva_UWW,athlete,Olga Khoroshavtseva,UWW
athlete_Kim_Ok-ju_PRK,athlete,Kim Ok-ju,PRK
athlete_Amina_Tandelova_UWW,athlete,Amina Tandelova,UWW
athlete_Alina_Kasabieva_UWW,athlete,Alina Kasabieva,UWW
athlete_Tüvshinjargalyn_Enkhjin_MGL,athlete,Tüvshinjargalyn Enkhjin,MGL
athlete_Sakura_Onishi_JPN,athlete,Sakura Onishi,JPN
athlete_Mariia_Vynnyk_UKR,athlete,Mariia Vynnyk,UKR
athlete_Laurence_Beauregard_CAN,athlete,Laurence Beauregard,CAN
athlete_Togtokhyn_Altjin_MGL,athlete,Togtokhyn Altjin,MGL
athlete_Dilshod_Aripov_UZB,athlete,Dilshod Aripov,UZB
athlete_Karen_Mnatsakanyan_ARM,athlete,Karen Mnatsakanyan,ARM
athlete_Roberto_Monzón_CUB,athlete,Roberto Monzón,CUB
athlete_Vaghinak_Galstyan_ARM,athlete,Vaghinak Galstyan,ARM
athlete_Kim_In-sub_KOR,athlete,Kim In-sub,KOR
athlete_Michael_Beilin_ISR,athlete,Michael Beilin,ISR
athlete_Hassan_Rangraz_IRI,athlete,Hassan Rangraz,IRI
athlete_Brandon_Paulson_USA,athlete,Brandon Paulson,USA
athlete_Lázaro_Rivas_CUB,athlete,Lázaro Rivas,CUB
athlete_Aleksandr_Bezruchkin_RUS,athlete,Aleksandr Bezruchkin,RUS
athlete_Ernesto_Peña_CUB,athlete,Ernesto Peña,CUB
athlete_Mehmet_Özal_TUR,athlete,Mehmet Özal,TUR
athlete_Filiberto_Azcuy_CUB,athlete,Filiberto Azcuy,CUB
athlete_Aleksey_Glushkov_RUS,athlete,Aleksey Glushkov,RUS
athlete_Rustam_Adzhi_UKR,athlete,Rustam Adzhi,UKR
athlete_Mukhran_Vakhtangadze_GEO,athlete,Mukhran Vakhtangadze,GEO
athlete_Matt_Lindland_USA,athlete,Matt Lindland,USA
athlete_Oleksandr_Daragan_UKR,athlete,Oleksandr Daragan,UKR
athlete_Rulon_Gardner_USA,athlete,Rulon Gardner,USA
athlete_Mihály_Deák-Bárdos_HUN,athlete,Mihály Deák-Bárdos,HUN
athlete_Xenofon_Koutsioumpas_GRE,athlete,Xenofon Koutsioumpas,GRE
athlete_Ara_Abrahamian_SWE,athlete,Ara Abrahamian,SWE
athlete_Aleksey_Mishin_RUS,athlete,Aleksey Mishin,RUS
athlete_Kim_Jin-soo_KOR,athlete,Kim Jin-soo,KOR
athlete_Geidar_Mamedaliyev_RUS,athlete,Geidar Mamedaliyev,RUS
athlete_Nepes_Gukulow_TKM,athlete,Nepes Gukulow,TKM
athlete_Armen_Nazaryan_BUL,athlete,Armen Nazaryan,BUL
athlete_Wodzimierz_Zawadzki_POL,athlete,Włodzimierz Zawadzki,POL
athlete_Karam_Gaber_EGY,athlete,Karam Gaber,EGY
athlete_Ali_Mollov_BUL,athlete,Ali Mollov,BUL
athlete_Jimmy_Samuelsson_SWE,athlete,Jimmy Samuelsson,SWE
athlete_Farid_Mansurov_AZE,athlete,Farid Mansurov,AZE
