event_id,participant_id,rank,medal,score_raw,points_awarded
world_wrestling_championships_greco_roman_2003_men_welterweight,athlete_Konstantin_Schneider_GER,2,silver,discipline=wrestling-greco-roman;weight_class=Welterweight;event=Welterweight;country=GER;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_bantamweight,athlete_Hamid_Sourian_IRI,1,gold,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=IRI;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2005_men_bantamweight,athlete_István_Majoros_HUN,3,bronze,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=HUN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_bantamweight,athlete_Park_Eun-chul_KOR,2,silver,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=KOR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_bantamweight,athlete_Yermek_Kuketov_KAZ,3,bronze,discipline=wrestling-greco-roman;weight_class=Bantamweight;event=Bantamweight;country=KAZ;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_featherweight,athlete_Ali_Ashkani_IRI,2,silver,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=IRI;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_featherweight,athlete_Armen_Nazaryan_BUL,1,gold,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=BUL;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2005_men_featherweight,athlete_Eusebiu_Diaconu_ROM,3,bronze,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=ROM;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_featherweight,athlete_Petr_vehla_CZE,3,bronze,discipline=wrestling-greco-roman;weight_class=Featherweight;event=Featherweight;country=CZE;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_heavyweight,athlete_Hamza_Yerlikaya_TUR,1,gold,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2005_men_heavyweight,athlete_Justin_Ruiz_USA,3,bronze,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=USA;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_heavyweight,athlete_Lajos_Virág_HUN,2,silver,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=HUN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_heavyweight,athlete_Vasily_Teploukhov_RUS,3,bronze,discipline=wrestling-greco-roman;weight_class=Heavyweight;event=Heavyweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_lightweight,athlete_Alain_Milián_CUB,3,bronze,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=CUB;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_lightweight,athlete_Kim_Kum-chol_PRK,3,bronze,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=PRK;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_lightweight,athlete_Kim_Min-chul_KOR,2,silver,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=KOR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_lightweight,athlete_Nikolay_Gergov_BUL,1,gold,discipline=wrestling-greco-roman;weight_class=Lightweight;event=Lightweight;country=BUL;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2005_men_middleweight,athlete_Aleksey_Mishin_RUS,2,silver,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=RUS;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),2.0
world_wrestling_championships_greco_roman_2005_men_middleweight,athlete_Alim_Selimau_BLR,1,gold,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=BLR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),3.0
world_wrestling_championships_greco_roman_2005_men_middleweight,athlete_Nazmi_Avluca_TUR,3,bronze,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=TUR;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
world_wrestling_championships_greco_roman_2005_men_middleweight,athlete_Sándor_Bárdosi_HUN,3,bronze,discipline=wrestling-greco-roman;weight_class=Middleweight;event=Middleweight;country=HUN;source_url=https://en.wikipedia.org/wiki/List_of_World_Championships_medalists_in_wrestling_(Greco-Roman),1.0
