event_id,participant_id,rank,medal,score_raw,points_awarded
world_judo_championships_2018_men_judo-men-plus-100-kg,athlete_Guram_Tushishvili_GEO,1,gold,discipline=judo-men-plus-100-kg;event=Heavyweight (+100 kg);country=GEO;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_men_judo-men-plus-100-kg,athlete_Hisayoshi_Harasawa_JPN,3,bronze,discipline=judo-men-plus-100-kg;event=Heavyweight (+100 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_men_judo-men-plus-100-kg,athlete_Ushangi_Kokauri_AZE,2,silver,discipline=judo-men-plus-100-kg;event=Heavyweight (+100 kg);country=AZE;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_men_judo-men-plus-100-kg,athlete_Ölziibayaryn_Düürenbayar_MNG,3,bronze,discipline=judo-men-plus-100-kg;event=Heavyweight (+100 kg);country=MNG;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-48-kg,athlete_Daria_Bilodid_UKR,1,gold,discipline=judo-women-minus-48-kg;event=Extra-lightweight (-48 kg);country=UKR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_women_judo-women-minus-48-kg,athlete_Funa_Tonaki_JPN,2,silver,discipline=judo-women-minus-48-kg;event=Extra-lightweight (-48 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_women_judo-women-minus-48-kg,athlete_Galbadrakhyn_Otgontsetseg_KAZ,3,bronze,discipline=judo-women-minus-48-kg;event=Extra-lightweight (-48 kg);country=KAZ;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-48-kg,athlete_Paula_Pareto_ARG,3,bronze,discipline=judo-women-minus-48-kg;event=Extra-lightweight (-48 kg);country=ARG;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-52-kg,athlete_Ai_Shishime_JPN,2,silver,discipline=judo-women-minus-52-kg;event=Half-lightweight (-52 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
world_judo_championships_2018_women_judo-women-minus-52-kg,athlete_Amandine_Buchard_FRA,3,bronze,discipline=judo-women-minus-52-kg;event=Half-lightweight (-52 kg);country=FRA;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-52-kg,athlete_Uta_Abe_JPN,1,gold,discipline=judo-women-minus-52-kg;event=Half-lightweight (-52 kg);country=JPN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,3.0
world_judo_championships_2018_women_judo-women-minus-52-kg,athlete_Érika_Miranda_BRA,3,bronze,discipline=judo-women-minus-52-kg;event=Half-lightweight (-52 kg);country=BRA;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-57-kg,athlete_Christa_Deguchi_CAN,3,bronze,discipline=judo-women-minus-57-kg;event=Lightweight (-57 kg);country=CAN;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,1.0
world_judo_championships_2018_women_judo-women-minus-57-kg,athlete_Nekoda_Smythe-Davis_Great_Britain_GBR,2,silver,discipline=judo-women-minus-57-kg;event=Lightweight (-57 kg);country=GBR;source_url=https://en.wikipedia.org/wiki/2018_World_Judo_Championships,2.0
