competition_id,competition_name,year,event_date,discipline_key,discipline_name,gender,rank,participant_type,participant_name,country_name,country_code,source_url
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,4,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,5,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,6,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,7,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,9,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2017,2017-12-31,hockey,Hockey,men,10,team,Ireland,Ireland,IRL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,1,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,4,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,5,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,6,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,7,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,9,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2018,2018-12-31,hockey,Hockey,men,10,team,Canada,Canada,CAN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,2,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,4,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,5,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,6,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,7,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,9,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2019,2019-12-31,hockey,Hockey,men,10,team,Canada,Canada,CAN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,1,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,4,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,5,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,6,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,7,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,9,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2020,2020-12-31,hockey,Hockey,men,10,team,Canada,Canada,CAN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,2,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,3,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,4,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,5,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,6,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,7,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,9,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2021,2021-12-31,hockey,Hockey,men,10,team,Malaysia,Malaysia,MYS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,1,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,2,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,4,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,5,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,6,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,7,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,9,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2022,2022-12-31,hockey,Hockey,men,10,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,2,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,3,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,4,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,5,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,6,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,7,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,9,team,France,France,FRA,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2023,2023-12-31,hockey,Hockey,men,10,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,2,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,3,team,Belgium,Belgium,BEL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,4,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,5,team,India,India,IND,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,6,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,7,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,9,team,France,France,FRA,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2024,2024-12-31,hockey,Hockey,men,10,team,Ireland,Ireland,IRL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/outdoor-rankings/netherlands-men-hockey-rankings-48
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,2,team,Belgium,Belgium,BEL,https://www.fih.hockey/outdoor-rankings/belgium-men-hockey-rankings-9
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,3,team,Germany,Germany,DEU,https://www.fih.hockey/outdoor-rankings/germany-men-hockey-rankings-28
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,4,team,Argentina,Argentina,ARG,https://www.fih.hockey/outdoor-rankings/argentina-men-hockey-rankings-3
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,5,team,Australia,Australia,AUS,https://www.fih.hockey/outdoor-rankings/australia-men-hockey-rankings-4
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,6,team,Spain,Spain,ESP,https://www.fih.hockey/outdoor-rankings/spain-men-hockey-rankings-21
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,7,team,England,England,ENG,https://www.fih.hockey/outdoor-rankings/england-men-hockey-rankings-20
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,8,team,India,India,IND,https://www.fih.hockey/outdoor-rankings/india-men-hockey-rankings-35
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,9,team,France,France,FRA,https://www.fih.hockey/outdoor-rankings/france-men-hockey-rankings-24
fih_men_world_ranking,FIH Men's World Ranking,2025,2025-12-31,hockey,Hockey,men,10,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/outdoor-rankings/new-zealand-men-hockey-rankings-50
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,1,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,3,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,4,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,5,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,6,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,7,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,8,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,9,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2003,2003-12-31,hockey,Hockey,women,10,team,United States,United States,USA,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,2,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,3,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,4,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,5,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,6,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,7,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,8,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,9,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2004,2004-12-31,hockey,Hockey,women,10,team,Japan,Japan,JPN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,2,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,3,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,4,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,5,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,6,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,7,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,8,team,Japan,Japan,JPN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,9,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2005,2005-12-31,hockey,Hockey,women,10,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,2,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,3,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,4,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,5,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,6,team,Japan,Japan,JPN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,7,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,8,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,9,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2006,2006-12-31,hockey,Hockey,women,10,team,United States,United States,USA,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,2,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,3,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,4,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,5,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,6,team,Japan,Japan,JPN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,7,team,New Zealand,New Zealand,NZL,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,8,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,9,team,Korea,Korea,KOR,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2007,2007-12-31,hockey,Hockey,women,10,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,1,team,Netherlands,Netherlands,NLD,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,2,team,Argentina,Argentina,ARG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,3,team,Germany,Germany,DEU,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,4,team,China,China,CHN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,5,team,Australia,Australia,AUS,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,6,team,Japan,Japan,JPN,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,7,team,Spain,Spain,ESP,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
fih_women_world_ranking,FIH Women's World Ranking,2008,2008-12-31,hockey,Hockey,women,8,team,England,England,ENG,https://www.fih.hockey/static-assets/pdf/rankings-archive-2003-2024.zip
