event_id,participant_id,rank,medal,score_raw,points_awarded
world_archery_championships_2003_compound_team_women,archery_team_Mary_Zorn_Amber_Dawson_Aya_Labrie_USA,1,gold,discipline=archery-compound;event=Women's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_compound_team_women,archery_team_Sandrine_Vandionant_Cecile_Jousselin_Valerie_Fabre_FRA,2,silver,discipline=archery-compound;event=Women's team;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_compound_team_women,archery_team_Petra_Dortmund_Andrea_Weihe_Dorith_Landesfeind_DEU,3,bronze,discipline=archery-compound;event=Women's team;entry_country=DEU;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2003_recurve_individual_men,archery_athlete_Michele_Frangilli_ITA,1,gold,discipline=archery-recurve;event=Men's individual;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_recurve_individual_men,archery_athlete_Im_Dong-hyun_KOR,2,silver,discipline=archery-recurve;event=Men's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_recurve_individual_men,archery_athlete_David_Barnes_AUS,3,bronze,discipline=archery-recurve;event=Men's individual;entry_country=AUS;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2003_recurve_individual_women,archery_athlete_Yun_Mi-jin_KOR,1,gold,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_recurve_individual_women,archery_athlete_Park_Sung-hyun_KOR,2,silver,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_recurve_individual_women,archery_athlete_Lee_Hyun-jeong_KOR,3,bronze,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2003_recurve_team_men,archery_team_Jang_Yong-ho_Choi_Young-kwang_Im_Dong-hyun_KOR,1,gold,discipline=archery-recurve;event=Men's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_recurve_team_men,archery_team_Magnus_Petersson_Mattias_Eriksson_Mikael_Larsson_SWE,2,silver,discipline=archery-recurve;event=Men's team;entry_country=SWE;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_recurve_team_men,archery_team_Marco_Galiazzo_Michele_Frangilli_Ilario_di_Buo_ITA,3,bronze,discipline=archery-recurve;event=Men's team;entry_country=ITA;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2003_recurve_team_women,archery_team_Park_Sung-hyun_Yun_Mi-jin_Lee_Hyun-jeong_KOR,1,gold,discipline=archery-recurve;event=Women's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,10.0
world_archery_championships_2003_recurve_team_women,archery_team_Sayami_Matsushita_Sayoko_Kawauchi_Yukari_Kawasaki_JPN,2,silver,discipline=archery-recurve;event=Women's team;entry_country=JPN;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,7.0
world_archery_championships_2003_recurve_team_women,archery_team_Nataliya_Burdeyna_Yulia_Lobzhenidze_Tetyana_Dorokhova_UKR,3,bronze,discipline=archery-recurve;event=Women's team;entry_country=UKR;source_url=https://en.wikipedia.org/wiki/2003_World_Archery_Championships,5.0
world_archery_championships_2005_compound_individual_men,archery_athlete_Morgan_Lundin_SWE,1,gold,discipline=archery-compound;event=Men's individual;entry_country=SWE;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_compound_individual_men,archery_athlete_Morten_Bøe_NOR,2,silver,discipline=archery-compound;event=Men's individual;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_compound_individual_men,archery_athlete_Dejan_Sitar_SVN,3,bronze,discipline=archery-compound;event=Men's individual;entry_country=SVN;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2005_compound_individual_women,archery_athlete_Sofia_Goncharova_RUS,1,gold,discipline=archery-compound;event=Women's individual;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_compound_individual_women,archery_athlete_Arminda_Bastos_MEX,2,silver,discipline=archery-compound;event=Women's individual;entry_country=MEX;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_compound_individual_women,archery_athlete_Svetlana_Kondrashenko_RUS,3,bronze,discipline=archery-compound;event=Women's individual;entry_country=RUS;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2005_compound_team_men,archery_team_Dave_Cousins_Braden_Gellenthien_Kevin_Polish_USA,1,gold,discipline=archery-compound;event=Men's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_compound_team_men,archery_team_Morten_Bøe_Odd_Martin_Mørk_Thomas_Stenvoll_Terje_Roestad_NOR,2,silver,discipline=archery-compound;event=Men's team;entry_country=NOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_compound_team_men,archery_team_Patrick_Coghlan_Clint_Freeman_Dennis_Carson_AUS,3,bronze,discipline=archery-compound;event=Men's team;entry_country=AUS;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2005_compound_team_women,archery_team_Anne-Marie_Bloch_Valerie_Fabre_Cecile_Jousselin_FRA,1,gold,discipline=archery-compound;event=Women's team;entry_country=FRA;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_compound_team_women,archery_team_Mary_Zorn_Erika_Anschutz_Jamie_van_Natta_USA,2,silver,discipline=archery-compound;event=Women's team;entry_country=USA;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_compound_team_women,archery_team_Camilla_Sømod_Louise_Hauge_Rikke_Marslev_DNK,3,bronze,discipline=archery-compound;event=Women's team;entry_country=DNK;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2005_recurve_individual_men,archery_athlete_Chung_Jae-hun_KOR,1,gold,discipline=archery-recurve;event=Men's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_recurve_individual_men,archery_athlete_Ryuichi_Moriya_JPN,2,silver,discipline=archery-recurve;event=Men's individual;entry_country=JPN;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_recurve_individual_men,archery_athlete_Choi_Won-jong_KOR,3,bronze,discipline=archery-recurve;event=Men's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2005_recurve_individual_women,archery_athlete_Lee_Sung-jin_KOR,1,gold,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_recurve_individual_women,archery_athlete_Lee_Tuk-young_KOR,2,silver,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_recurve_individual_women,archery_athlete_Park_Sung-hyun_KOR,3,bronze,discipline=archery-recurve;event=Women's individual;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
world_archery_championships_2005_recurve_team_men,archery_team_Park_Kyung-mo_Chung_Jae-hun_Choi_Won-jong_KOR,1,gold,discipline=archery-recurve;event=Men's team;entry_country=KOR;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,10.0
world_archery_championships_2005_recurve_team_men,archery_team_Tarundeep_Rai_Gautam_Singh_Jayanta_Talukdar_IND,2,silver,discipline=archery-recurve;event=Men's team;entry_country=IND;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,7.0
world_archery_championships_2005_recurve_team_men,archery_team_Piotr_Pitek_Jacek_Pro_Grzegorz_liwka_POL,3,bronze,discipline=archery-recurve;event=Men's team;entry_country=POL;source_url=https://en.wikipedia.org/wiki/2005_World_Archery_Championships,5.0
