event_id,participant_id,rank,medal,score_raw,points_awarded
world_athletics_championships_2003_men_5000-m,athlete_Hicham_El_Guerrouj_MAR,2,silver,discipline=5000 m;performance=12:52.83;country=MAR,2.0
world_athletics_championships_2003_men_5000-m,athlete_Kenenisa_Bekele_ETH,3,bronze,discipline=5000 m;performance=12:53.12;country=ETH,1.0
world_athletics_championships_2003_men_800-m,athlete_Djabir_Saïd-Guerni_DZA,1,gold,discipline=800 m;performance=1:44.81;country=DZA,3.0
world_athletics_championships_2003_men_800-m,athlete_Mbulaeni_Mulaudzi_ZAF,3,bronze,discipline=800 m;performance=1:44.90;country=ZAF,1.0
world_athletics_championships_2003_men_decathlon,athlete_Dmitry_Karpov_KAZ,3,bronze,discipline=Decathlon;performance=8374 (NR);country=KAZ,1.0
world_athletics_championships_2003_men_decathlon,athlete_Roman_ebrle_CZE,2,silver,discipline=Decathlon;performance=8634;country=CZE,2.0
world_athletics_championships_2003_men_decathlon,athlete_Tom_Pappas_USA,1,gold,discipline=Decathlon;performance=8750;country=USA,3.0
world_athletics_championships_2003_men_discus,athlete_Róbert_Fazekas_HUN,2,silver,discipline=Discus;performance=69.01;country=HUN,2.0
world_athletics_championships_2003_men_discus,athlete_Vasiliy_Kaptyukh_BLR,3,bronze,discipline=Discus;performance=66.51 (SB);country=BLR,1.0
world_athletics_championships_2003_men_discus,athlete_Virgilijus_Alekna_LTU,1,gold,discipline=Discus;performance=69.69 (SB);country=LTU,3.0
world_athletics_championships_2003_men_hammer,athlete_Adrián_Annus_HUN,2,silver,discipline=Hammer;performance=80.36;country=HUN,2.0
world_athletics_championships_2003_men_hammer,athlete_Ivan_Tikhon_BLR,1,gold,discipline=Hammer;performance=83.05;country=BLR,3.0
world_athletics_championships_2003_men_hammer,athlete_Koji_Murofushi_JPN,3,bronze,discipline=Hammer;performance=80.12;country=JPN,1.0
world_athletics_championships_2003_men_high-jump,athlete_Jacques_Freitag_ZAF,1,gold,discipline=High jump;performance=2.35 (SB);country=ZAF,3.0
world_athletics_championships_2003_men_high-jump,athlete_Mark_Boswell_CAN,3,bronze,discipline=High jump;performance=2.32 (SB);country=CAN,1.0
world_athletics_championships_2003_men_high-jump,athlete_Stefan_Holm_SWE,2,silver,discipline=High jump;performance=2.32;country=SWE,2.0
world_athletics_championships_2003_men_javelin,athlete_Andrus_Värnik_EST,2,silver,discipline=Javelin;performance=85.17;country=EST,2.0
world_athletics_championships_2003_men_javelin,athlete_Boris_Henry_DEU,3,bronze,discipline=Javelin;performance=84.74;country=DEU,1.0
world_athletics_championships_2003_men_long-jump,athlete_Dwight_Phillips_USA,1,gold,discipline=Long jump;performance=8.32;country=USA,3.0
world_athletics_championships_2003_men_long-jump,athlete_James_Beckford_JAM,2,silver,discipline=Long jump;performance=8.28 (SB);country=JAM,2.0
world_athletics_championships_2003_men_long-jump,athlete_Yago_Lamela_ESP,3,bronze,discipline=Long jump;performance=8.22;country=ESP,1.0
world_athletics_championships_2003_men_marathon,athlete_Jaouad_Gharib_MAR,1,gold,discipline=Marathon;performance=2:08:31 (CR);country=MAR,3.0
world_athletics_championships_2003_men_marathon,athlete_Julio_Rey_ESP,2,silver,discipline=Marathon;performance=2:08:38;country=ESP,2.0
world_athletics_championships_2003_men_marathon,athlete_Stefano_Baldini_ITA,3,bronze,discipline=Marathon;performance=2:09:14;country=ITA,1.0
world_athletics_championships_2003_men_pole-vault,athlete_Giuseppe_Gibilisco_ITA,1,gold,discipline=Pole vault;performance=5.90 (NR);country=ITA,3.0
world_athletics_championships_2003_men_pole-vault,athlete_Okkert_Brits_ZAF,2,silver,discipline=Pole vault;performance=5.85 (SB);country=ZAF,2.0
world_athletics_championships_2003_men_pole-vault,athlete_Patrik_Kristiansson_SWE,3,bronze,discipline=Pole vault;performance=5.85 (PB);country=SWE,1.0
world_athletics_championships_2003_men_shot-put,athlete_Adam_Nelson_USA,2,silver,discipline=Shot put;performance=21.26;country=USA,2.0
world_athletics_championships_2003_men_shot-put,athlete_Andrei_Mikhnevich_BLR,1,gold,discipline=Shot put;performance=21.69 (PB);country=BLR,3.0
world_athletics_championships_2003_men_shot-put,athlete_Yuriy_Bilonoh_UKR,3,bronze,discipline=Shot put;performance=21.10;country=UKR,1.0
world_athletics_championships_2003_men_triple-jump,athlete_Christian_Olsson_SWE,1,gold,discipline=Triple jump;performance=17.72;country=SWE,3.0
world_athletics_championships_2003_men_triple-jump,athlete_Leevan_Sands_BHS,3,bronze,discipline=Triple jump;performance=17.26;country=BHS,1.0
world_athletics_championships_2003_men_triple-jump,athlete_Yoandri_Betanzos_CUB,2,silver,discipline=Triple jump;performance=17.28 (SB);country=CUB,2.0
world_athletics_championships_2003_women_10-000-m,athlete_Berhane_Adere_ETH,1,gold,"discipline=10,000 m;performance=30:04.18 (CR);country=ETH",3.0
world_athletics_championships_2003_women_10-000-m,athlete_Sun_Yingjie_CHN,3,bronze,"discipline=10,000 m;performance=30:07.20 (PB);country=CHN",1.0
world_athletics_championships_2003_women_10-000-m,athlete_Werknesh_Kidane_ETH,2,silver,"discipline=10,000 m;performance=30:07.15 (PB);country=ETH",2.0
world_athletics_championships_2003_women_100-m,athlete_Chandra_Sturrup_BHS,2,silver,discipline=100 m;performance=11.02;country=BHS,2.0
world_athletics_championships_2003_women_100-m,athlete_Ekaterini_Thanou_GRC,3,bronze,discipline=100 m;performance=11.03 (SB);country=GRC,1.0
