event_id,participant_id,rank,medal,score_raw,points_awarded
icf_canoe_slalom_world_championships_2005_slalom_women_k1,athlete_Mandy_Planert_DEU,2,silver,event_name=K1;athletes=Mandy Planert;country=DEU;score=222.69;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,7.0
icf_canoe_slalom_world_championships_2005_slalom_women_k1,athlete_Peggy_Dickens_FRA,3,bronze,event_name=K1;athletes=Peggy Dickens;country=FRA;score=229.38;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2005_slalom_women_k1-team,team_Heather_Corrie__Kimberley_Walsh__Laura_Blakeman_GBR,2,silver,event_name=K1 team;athletes=Heather Corrie / Kimberley Walsh / Laura Blakeman;country=GBR;score=260.57;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,7.0
icf_canoe_slalom_world_championships_2005_slalom_women_k1-team,team_Irena_Pavelková__Marcela_Sadilová__tpánka_Hilgertová_CZE,1,gold,event_name=K1 team;athletes=Irena Pavelková / Marcela Sadilová / Štěpánka Hilgertová;country=CZE;score=254.37;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,10.0
icf_canoe_slalom_world_championships_2005_slalom_women_k1-team,team_Julia_Schmid__Corinna_Kuhnle__Violetta_Oblinger-Peters_AUT,3,bronze,event_name=K1 team;athletes=Julia Schmid / Corinna Kuhnle / Violetta Oblinger-Peters;country=AUT;score=277.54;source_url=https://en.wikipedia.org/wiki/2005_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2006_slalom_men_c1,athlete_Michal_Martikán_SVK,2,silver,event_name=C1;athletes=Michal Martikán;country=SVK;score=209.00;source_url=https://en.wikipedia.org/wiki/2006_ICF_Canoe_Slalom_World_Championships,7.0
icf_canoe_slalom_world_championships_2006_slalom_men_c1,athlete_Stanislav_Jeek_CZE,3,bronze,event_name=C1;athletes=Stanislav Ježek;country=CZE;score=211.01;source_url=https://en.wikipedia.org/wiki/2006_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2006_slalom_men_c1,athlete_Tony_Estanguet_FRA,1,gold,event_name=C1;athletes=Tony Estanguet;country=FRA;score=207.69;source_url=https://en.wikipedia.org/wiki/2006_ICF_Canoe_Slalom_World_Championships,10.0
icf_canoe_slalom_world_championships_2006_slalom_men_c1-team,team_David_Florence__Stuart_McIntosh__Daniel_Goddard_GBR,3,bronze,event_name=C1 team;athletes=David Florence / Stuart McIntosh / Daniel Goddard;country=GBR;score=245.51;source_url=https://en.wikipedia.org/wiki/2006_ICF_Canoe_Slalom_World_Championships,5.0
icf_canoe_slalom_world_championships_2006_slalom_men_c1-team,team_Stefan_Pfannmöller__Nico_Bettge__Jan_Benzien_DEU,1,gold,event_name=C1 team;athletes=Stefan Pfannmöller / Nico Bettge / Jan Benzien;country=DEU;score=233.24;source_url=https://en.wikipedia.org/wiki/2006_ICF_Canoe_Slalom_World_Championships,10.0
icf_canoe_slalom_world_championships_2006_slalom_men_c1-team,team_Tomá_Indruch__Jan_Maek__Stanislav_Jeek_CZE,2,silver,event_name=C1 team;athletes=Tomáš Indruch / Jan Mašek / Stanislav Ježek;country=CZE;score=237.68;source_url=https://en.wikipedia.org/wiki/2006_ICF_Canoe_Slalom_World_Championships,7.0
