participant_id,type,display_name,country_id
fig_athlete_John_Orozco_USA,athlete,John Orozco,USA
fig_athlete_Kohei_Kameyama_JPN,athlete,Kohei Kameyama,JPN
fig_athlete_Max_Whitlock_GBR,athlete,Max Whitlock,GBR
fig_athlete_Daniel_Corral_MEX,athlete,Daniel Corral,MEX
fig_athlete_Aleksandr_Balandin_RUS,athlete,Aleksandr Balandin,RUS
fig_athlete_Brandon_Wynn_USA,athlete,Brandon Wynn,USA
fig_athlete_Steven_Legendre_USA,athlete,Steven Legendre,USA
fig_athlete_Kristian_Thomas_GBR,athlete,Kristian Thomas,GBR
fig_athlete_Kyla_Ross_USA,athlete,Kyla Ross,USA
fig_athlete_Simone_Biles_USA,athlete,Simone Biles,USA
fig_athlete_Larisa_Iordache_ROU,athlete,Larisa Iordache,ROU
fig_athlete_Huang_Huidan_CHN,athlete,Huang Huidan,CHN
fig_athlete_Hong_Un-Jong_PRK,athlete,Hong Un-Jong,PRK
fig_athlete_Denis_Ablyazin_RUS,athlete,Denis Ablyazin,RUS
fig_athlete_Marijo_Monik_HRV,athlete,Marijo Možnik,HRV
fig_athlete_Yusuke_Tanaka_JPN,athlete,Yusuke Tanaka,JPN
fig_athlete_Oleg_Verniaiev_UKR,athlete,Oleg Verniaiev,UKR
fig_athlete_Filip_Ude_HRV,athlete,Filip Ude,HRV
fig_athlete_Liu_Yang_CHN,athlete,Liu Yang,CHN
fig_athlete_You_Hao_CHN,athlete,You Hao,CHN
fig_athlete_Ri_Se-gwang_PRK,athlete,Ri Se-gwang,PRK
fig_athlete_Ihor_Radivilov_UKR,athlete,Ihor Radivilov,UKR
fig_athlete_Bai_Yawen_CHN,athlete,Bai Yawen,CHN
fig_athlete_Daria_Spiridonova_RUS,athlete,Daria Spiridonova,RUS
fig_athlete_Hong_Un-jong_PRK,athlete,Hong Un-jong,PRK
fig_athlete_Mykayla_Skinner_USA,athlete,Mykayla Skinner,USA
fig_athlete_Kenz_Shirai_JPN,athlete,Kenzō Shirai,JPN
fig_athlete_Rayderley_Zapata_ESP,athlete,Rayderley Zapata,ESP
fig_athlete_Manrique_Larduet_CUB,athlete,Manrique Larduet,CUB
fig_athlete_Deng_Shudi_CHN,athlete,Deng Shudi,CHN
fig_athlete_Oleg_Stepko_AZE,athlete,Oleg Stepko,AZE
fig_athlete_Harutyun_Merdinyan_ARM,athlete,Harutyun Merdinyan,ARM
fig_athlete_Kazuma_Kaya_JPN,athlete,Kazuma Kaya,JPN
fig_athlete_Eleftherios_Petrounias_GRC,athlete,Eleftherios Petrounias,GRC
fig_team_Great_Britain_GBR,team,Great Britain,GBR
fig_athlete_Donnell_Whittenburg_USA,athlete,Donnell Whittenburg,USA
fig_athlete_Sanne_Wevers_NLD,athlete,Sanne Wevers,NLD
fig_athlete_Pauline_Schäfer_DEU,athlete,Pauline Schäfer,DEU
fig_athlete_Maggie_Nichols_USA,athlete,Maggie Nichols,USA
fig_athlete_Gabby_Douglas_USA,athlete,Gabby Douglas,USA
