competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_name,gender,event_format,rank,medal,participant_type,participant_name,country_name,country_code,team_members,source_url
fie_world_championships,FIE World Championships,2009,2009-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,Poland,Poland,POL,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Germany,Germany,DEU,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Italy,Italy,ITA,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,Germany,Germany,DEU,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Ukraine,Ukraine,UKR,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,France,France,FRA,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2009,2009-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,China,China,CHN,,https://en.wikipedia.org/wiki/2009_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,Gauthier Grumier; Jérôme Jeannet; Jean-Michel Lucenay; Ulrich Robeiri,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,United States,United States,USA,Benjamin Bratton; Weston Kelsey; Cody Mattern; Benjamin Ungar,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Hungary,Hungary,HUN,Gábor Boczkó; Géza Imre; András Rédli; Péter Somfai,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,China,China,CHN,Huang Liangcai; Lei Sheng; Zhang Liangliang; Zhu Jun,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Italy,Italy,ITA,Valerio Aspromonte; Andrea Baldini; Stefano Barrera; Andrea Cassarà,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Japan,Japan,JPN,Suguru Awaji; Kenta Chida; Ryo Miyake; Yuki Ota,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Russian Federation,Russian Federation,RUS,Nikolay Kovalev; Veniamin Reshetnikov; Aleksey Yakimenko; Artem Zanin,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Italy,Italy,ITA,Aldo Montano; Diego Occhiuzzi; Luigi Samele; Luigi Tarantino,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Romania,Romania,ROU,Tiberiu Dolniceanu; Rareș Dumitrescu; Cosmin Hănceanu; Florin Zalomir,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,Romania,Romania,ROU,Simona Alexandru; Ana Maria Brânză; Loredana Iordăchioiu; Anca Măroiu,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,Germany,Germany,DEU,Imke Duplitzer; Britta Heidemann; Ricarda Multerer; Monika Sozanska,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,"Korea, Republic of","Korea, Republic of",KOR,Jung Hyo-jung; Oh Yun-hee; Park Se-ra; Shin A-lam,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Italy,Italy,ITA,Elisa Di Francisca; Arianna Errigo; Ilaria Salvatori; Valentina Vezzali,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Poland,Poland,POL,Karolina Chlewińska; Sylwia Gruchała; Katarzyna Kryczalo; Anna Rybicka,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,"Korea, Republic of","Korea, Republic of",KOR,Jeon Hee-sook; Nam Hyun-see; Oh Ha-na; Seo Mi-jung,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Dina Galiakbarova; Yuliya Gavrilova; Svetlana Kormilitsyna; Sofiya Velikaya,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Ukraine,Ukraine,UKR,Olha Kharlan; Olena Khomrova; Halyna Pundyk; Olga Zhovnir,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2010,2010-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,France,France,FRA,Cécilia Berder; Solenne Mary; Léonore Perrus; Carole Vergne,https://en.wikipedia.org/wiki/2010_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,Ronan Gustin; Gauthier Grumier; Jean-Michel Lucenay; Yannick Borel,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,Hungary,Hungary,HUN,Géza Imre; Péter Somfai; Gábor Boczkó; Péter Szényi,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Switzerland,Switzerland,CHE,Fabian Kauter; Benjamin Steffen; Max Heinzer; Florian Staub,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,China,China,CHN,Zhang Liangliang; Lei Sheng; Zhu Jun; Ma Jianfei,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,France,France,FRA,Marcel Marcilloux; Victor Sintès; Erwann Le Péchoux; Brice Guyart,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Germany,Germany,DEU,Sebastian Bachmann; Peter Joppich; Benjamin Kleibrink; Andre Wessels,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Russian Federation,Russian Federation,RUS,Nikolay Kovalev; Veniamin Reshetnikov; Aleksey Yakimenko; Pavel Bykov,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Belarus,Belarus,BLR,Valery Pryiemka; Aliaksandr Buikevich; Dmitri Lapkes; Aliaksei Likhacheuski,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Italy,Italy,ITA,Diego Occhiuzzi; Aldo Montano; Gianpiero Pastore; Luigi Tarantino,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,Romania,Romania,ROU,Anca Măroiu; Loredana Dinu; Simona Alexandru; Ana Maria Brânză,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,China,China,CHN,Luo Xiaojuan; Li Na; Sun Yujie; Xu Anqi,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Italy,Italy,ITA,Rossella Fiamingo; Mara Navarria; Nathalie Moellhausen; Bianca Del Carretto,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Inna Deriglazova; Aida Shanayeva; Larisa Korobeynikova; Yevgeniya Lamonova,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Italy,Italy,ITA,Arianna Errigo; Valentina Vezzali; Elisa Di Francisca; Ilaria Salvatori,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,"Korea, Republic of","Korea, Republic of",KOR,Lee Hye-sun; Nam Hyun-hee; Jeon Hee-sook; Jung Gil-ok,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Ekaterina Dyachenko; Sofiya Velikaya; Yuliya Gavrilova; Dina Galiakbarova,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Ukraine,Ukraine,UKR,Olena Khomrova; Halyna Pundyk; Olha Kharlan; Olha Zhovnir,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2011,2011-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,United States,United States,USA,Ibtihaj Muhammad; Mariel Zagunis; Dagmara Wozniak; Daria Schneider,https://en.wikipedia.org/wiki/2011_World_Fencing_Championships
fie_world_championships,FIE World Championships,2012,2012-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,United States,United States,USA,Soren Thompson; Weston Kelsey; Cody Mattern; Benjamin Bratton,https://en.wikipedia.org/wiki/2012_World_Fencing_Championships
fie_world_championships,FIE World Championships,2012,2012-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,France,France,FRA,Gauthier Grumier; Yannick Borel; Jean-Michel Lucenay; Ulrich Robeiri,https://en.wikipedia.org/wiki/2012_World_Fencing_Championships
fie_world_championships,FIE World Championships,2012,2012-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Hungary,Hungary,HUN,Géza Imre; Gábor Boczkó; Péter Somfai; András Rédli,https://en.wikipedia.org/wiki/2012_World_Fencing_Championships
fie_world_championships,FIE World Championships,2012,2012-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Sofiya Velikaya; Yuliya Gavrilova; Ekaterina Dyachenko; Dina Galiakbarova,https://en.wikipedia.org/wiki/2012_World_Fencing_Championships
fie_world_championships,FIE World Championships,2012,2012-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Ukraine,Ukraine,UKR,Olha Kharlan; Olha Zhovnir; Olena Khomrova; Halyna Pundyk,https://en.wikipedia.org/wiki/2012_World_Fencing_Championships
fie_world_championships,FIE World Championships,2012,2012-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,United States,United States,USA,Mariel Zagunis; Dagmara Wozniak; Daria Schneider; Ibtihaj Muhammad,https://en.wikipedia.org/wiki/2012_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,Hungary,Hungary,HUN,Géza Imre; Gábor Boczkó; András Rédli; Péter Szényi,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,Ukraine,Ukraine,UKR,Anatoliy Herey; Dmytro Karyuchenko; Vitalii Medvediev; Bohdan Nikishyn,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,France,France,FRA,Alexandre Blaszyck; Daniel Jerent; Ulrich Robeiri; Iván Trevejo,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,Italy,Italy,ITA,Valerio Aspromonte; Giorgio Avola; Andrea Baldini; Andrea Cassarà,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,United States,United States,USA,Miles Chamley-Watson; Race Imboden; Alexander Massialas; Gerek Meinhardt,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,France,France,FRA,Jérémy Cadot; Erwann Le Péchoux; Enzo Lefort; Marcel Marcilloux,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Russian Federation,Russian Federation,RUS,Kamil Ibragimov; Nikolay Kovalev; Veniamin Reshetnikov; Aleksey Yakimenko,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Romania,Romania,ROU,Alin Badea; Tiberiu Dolniceanu; Ciprian Gălățanu; Iulian Teodosiu,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,"Korea, Republic of","Korea, Republic of",KOR,Gu Bon-gil; Kim Jung-hwan; Oh Eun-seok; Won Jun-ho,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Tatyana Andryushina; Violetta Kolobova; Anna Sivkova; Yana Zvereva,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,China,China,CHN,Hou Yingming; Luo Xiaojuan; Sun Yiwen; Xu Anqi,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Romania,Romania,ROU,Ana Maria Brânză; Simona Pop; Raluca Sbîrcia; Maria Udrea,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Italy,Italy,ITA,Elisa Di Francisca; Carolina Erba; Arianna Errigo; Valentina Vezzali,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,France,France,FRA,Anita Blaze; Astrid Guyart; Corinne Maîtrejean; Ysaora Thibus,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,Russian Federation,Russian Federation,RUS,Yuliya Biryukova; Inna Deriglazova; Larisa Korobeynikova; Diana Yakovleva,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Ukraine,Ukraine,UKR,Olha Kharlan; Alina Komashchuk; Halyna Pundyk; Olena Voronina,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,Yekaterina Dyachenko; Yana Egorian; Dina Galiakbarova; Yuliya Gavrilova,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2013,2013-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,United States,United States,USA,Ibtihaj Muhammad; Anne-Elizabeth Stone; Dagmara Wozniak; Mariel Zagunis,https://en.wikipedia.org/wiki/2013_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,France,France,FRA,Gauthier Grumier; Daniel Jerent; Jean-Michel Lucenay; Ulrich Robeiri,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,"Korea, Republic of","Korea, Republic of",KOR,Jung Jin-sun; Kweon Young-jun; Park Kyoung-doo; Park Sang-young,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Switzerland,Switzerland,CHE,Peer Borsky; Max Heinzer; Fabian Kauter; Benjamin Steffen,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,France,France,FRA,Enzo Lefort; Erwann Le Péchoux; Julien Mertine; Vincent Simon,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,China,China,CHN,Chen Haiwei; Lei Sheng; Ma Jianfei; Shi Jialuo,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,Italy,Italy,ITA,Valerio Aspromonte; Giorgio Avola; Andrea Baldini; Andrea Cassarà,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Germany,Germany,DEU,Max Hartung; Nicolas Limbach; Matyas Szabo; Benedikt Wagner,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,"Korea, Republic of","Korea, Republic of",KOR,Gu Bon-gil; Kim Jung-hwan; Oh Eun-seok; Won Woo-young,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Hungary,Hungary,HUN,Tamás Decsi; Csanád Gémesi; András Szatmári; Áron Szilágyi,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Tatyana Gudkova; Violetta Kolobova; Lyubov Shutova; Yana Zvereva,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,Estonia,Estonia,EST,Julia Beljajeva; Irina Embrich; Erika Kirpu; Kristina Kuusk,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Italy,Italy,ITA,Bianca Del Carretto; Rossella Fiamingo; Francesca Quondamcarlo; Mara Navarria,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Italy,Italy,ITA,Martina Batini; Elisa Di Francisca; Arianna Errigo; Valentina Vezzali,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,Yuliya Biryukova; Inna Deriglazova; Larisa Korobeynikova; Diana Yakovleva,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,France,France,FRA,Astrid Guyart; Corinne Maîtrejean; Ysaora Thibus,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,United States,United States,USA,Ibtihaj Muhammad; Anne-Elizabeth Stone; Dagmara Wozniak; Mariel Zagunis,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,France,France,FRA,Cécilia Berder; Saoussen Boudiaf; Manon Brunet; Charlotte Lembach,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2014,2014-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,Ukraine,Ukraine,UKR,Olha Kharlan; Olena Kravatska; Olena Voronina; Olha Zhovnir,https://en.wikipedia.org/wiki/2014_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,epee,Epee,Men Team Epee,men,team,1,gold,team,Ukraine,Ukraine,UKR,Anatoliy Herey; Dmytro Karyuchenko; Maksym Khvorost; Bohdan Nikishyn,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,epee,Epee,Men Team Epee,men,team,2,silver,team,"Korea, Republic of","Korea, Republic of",KOR,Jung Seung-hwa; Kweon Young-jun; Na Jong-kwan; Park Kyoung-doo,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,epee,Epee,Men Team Epee,men,team,3,bronze,team,Switzerland,Switzerland,CHE,Peer Borsky; Max Heinzer; Fabian Kauter; Benjamin Steffen,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,foil,Foil,Men Team Foil,men,team,1,gold,team,Italy,Italy,ITA,Giorgio Avola; Andrea Baldini; Andrea Cassarà; Daniele Garozzo,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,foil,Foil,Men Team Foil,men,team,2,silver,team,Russian Federation,Russian Federation,RUS,Artur Akhmatkhuzin; Aleksey Cheremisinov; Renal Ganeyev; Dmitry Rigin,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,foil,Foil,Men Team Foil,men,team,3,bronze,team,China,China,CHN,Chen Haiwei; Lei Sheng; Ma Jianfei; Li Chen,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,sabre,Sabre,Men Team Sabre,men,team,1,gold,team,Italy,Italy,ITA,Enrico Berrè; Luca Curatoli; Aldo Montano; Diego Occhiuzzi,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,sabre,Sabre,Men Team Sabre,men,team,2,silver,team,Russian Federation,Russian Federation,RUS,Kamil Ibragimov; Nikolay Kovalev; Veniamin Reshetnikov; Aleksey Yakimenko,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,sabre,Sabre,Men Team Sabre,men,team,3,bronze,team,Germany,Germany,DEU,Max Hartung; Nicolas Limbach; Matyas Szabo; Benedikt Wagner,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,epee,Epee,Women Team Epee,women,team,1,gold,team,China,China,CHN,Hao Jialu; Sun Yujie; Sun Yiwen; Xu Anqi,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,epee,Epee,Women Team Epee,women,team,2,silver,team,Romania,Romania,ROU,Ana Maria Brânză; Loredana Dinu; Simona Gherman; Simona Pop,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,epee,Epee,Women Team Epee,women,team,3,bronze,team,Ukraine,Ukraine,UKR,Olena Kryvytska; Kseniya Pantelyeyeva; Anfisa Pochkalova; Yana Shemyakina,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,foil,Foil,Women Team Foil,women,team,1,gold,team,Italy,Italy,ITA,Martina Batini; Elisa Di Francisca; Arianna Errigo; Valentina Vezzali,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,foil,Foil,Women Team Foil,women,team,2,silver,team,Russian Federation,Russian Federation,RUS,Yuliya Biryukova; Inna Deriglazova; Larisa Korobeynikova; Aida Shanayeva,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,foil,Foil,Women Team Foil,women,team,3,bronze,team,France,France,FRA,Anita Blaze; Astrid Guyart; Pauline Ranvier; Ysaora Thibus,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,sabre,Sabre,Women Team Sabre,women,team,1,gold,team,Russian Federation,Russian Federation,RUS,Yekaterina Dyachenko; Yana Egorian; Yuliya Gavrilova; Sofiya Velikaya,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,sabre,Sabre,Women Team Sabre,women,team,2,silver,team,Ukraine,Ukraine,UKR,Olha Kharlan; Alina Komashchuk; Olena Kravatska; Olena Voronina,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
fie_world_championships,FIE World Championships,2015,2015-12-31,sabre,Sabre,Women Team Sabre,women,team,3,bronze,team,United States,United States,USA,Ibtihaj Muhammad; Anne-Elizabeth Stone; Dagmara Wozniak; Mariel Zagunis,https://en.wikipedia.org/wiki/2015_World_Fencing_Championships
