competition_id,competition_name,year,event_date,discipline_id,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,score_raw,source_url
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,2,silver,athlete,Mateusz Polaczyk,Poland,POL,97.22,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,3,bronze,athlete,Fabien Lefèvre,France,FRA,98.89,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,1,gold,team,Sebastian Schubert / Hannes Aigner / Alexander Grimm,Germany,DEU,110.79,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,2,silver,team,Boris Neveu / Vivien Colober / Fabien Lefèvre,France,FRA,111.83,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,3,bronze,team,Giovanni De Gennaro / Daniele Molmenti / Omar Raiba,Italy,ITA,112.44,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,1,gold,athlete,Kateřina Hošková,Czechia,CZE,138.58,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,2,silver,athlete,Cen Nanqin,China,CHN,140.13,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,3,bronze,athlete,Katarína Macová,Slovakia,SVK,140.24,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team-non-medal-event,C1 team(non-medal event),women,1,gold,team,Jessica Fox / Rosalyn Lawrence / Leanne Guinea,Australia,AUS,179.44,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team-non-medal-event,C1 team(non-medal event),women,2,silver,team,Teng Qianqian / Cen Nanqin / Xu Yanru,China,CHN,194.69,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team-non-medal-event,C1 team(non-medal event),women,3,bronze,team,Mira Louen / Michaela Grimm / Lena Stöcklin,Germany,DEU,230.51,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,1,gold,athlete,Corinna Kuhnle,Austria,AUT,110.05,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,2,silver,athlete,Jana Dukátová,Slovakia,SVK,113.33,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,3,bronze,athlete,Maialen Chourraut,Spain,ESP,113.58,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,1,gold,team,Elena Kaliská / Jana Dukátová / Dana Mann,Slovakia,SVK,131.90,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,2,silver,team,Štěpánka Hilgertová / Irena Pavelková / Kateřina Kudějová,Czechia,CZE,132.25,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2011,2011-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,3,bronze,team,Jasmin Schornberg / Melanie Pfeifer / Claudia Bär,Germany,DEU,134.77,https://en.wikipedia.org/wiki/2011_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,1,gold,athlete,David Florence,United Kingdom,GBR,102.53,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,2,silver,athlete,Alexander Slafkovský,Slovakia,SVK,103.36,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,3,bronze,athlete,Benjamin Savšek,Slovenia,SVN,105.79,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,1,gold,team,Michal Martikán / Alexander Slafkovský / Matej Beňuš,Slovakia,SVK,118.98,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,2,silver,team,Sideris Tasiadis / Jan Benzien / Franz Anton,Germany,DEU,119.77,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,3,bronze,team,Denis Gargaud Chanut / Jonathan Marc / Nicolas Peschier,France,FRA,122.84,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,1,gold,team,David Florence / Richard Hounslow,United Kingdom,GBR,114.10,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,2,silver,team,Jaroslav Volf / Ondřej Štěpánek,Czechia,CZE,114.14,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,3,bronze,team,Ladislav Škantár / Peter Škantár,Slovakia,SVK,115.63,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2-team,C2 team,men,1,gold,team,Ondřej Karlovský / Jakub Jáně / Jonáš Kašpar / Marek Šindler / Jaroslav Volf / Ondřej Štěpánek,Czechia,CZE,130.54,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2-team,C2 team,men,2,silver,team,Pavol Hochschorner / Peter Hochschorner / Ladislav Škantár / Peter Škantár / Tomáš Kučera / Ján Bátik,Slovakia,SVK,136.89,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2-team,C2 team,men,3,bronze,team,David Florence / Richard Hounslow / Rhys Davies / Matthew Lister / Adam Burgess / Greg Pitt,United Kingdom,GBR,141.59,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,1,gold,athlete,Vavřinec Hradilek,Czechia,CZE,94.52,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,2,silver,athlete,Jiří Prskavec,Czechia,CZE,95.90,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,3,bronze,athlete,Mateusz Polaczyk,Poland,POL,95.98,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,1,gold,team,Daniele Molmenti / Andrea Romeo / Giovanni De Gennaro,Italy,ITA,109.60,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,2,silver,team,Grzegorz Polaczyk / Mateusz Polaczyk / Dariusz Popiela,Poland,POL,111.10,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,3,bronze,team,Boris Neveu / Étienne Daille / Mathieu Biazizzo,France,FRA,112.12,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,1,gold,athlete,Jessica Fox,Australia,AUS,126.09,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,2,silver,athlete,Mallory Franklin,United Kingdom,GBR,139.08,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,3,bronze,athlete,Caroline Loir,France,FRA,139.75,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team,C1 team,women,1,gold,team,Jessica Fox / Rosalyn Lawrence / Alison Borrows,Australia,AUS,164.85,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team,C1 team,women,2,silver,team,Kateřina Hošková / Monika Jančová / Anna Koblencová,Czechia,CZE,166.34,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team,C1 team,women,3,bronze,team,Mira Louen / Lena Stöcklin / Karolin Wagner,Germany,DEU,174.75,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,1,gold,athlete,Émilie Fer,France,FRA,115.74,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,2,silver,athlete,Nouria Newman,France,FRA,117.94,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,3,bronze,athlete,Jasmin Schornberg,Germany,DEU,118.99,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,1,gold,team,Štěpánka Hilgertová / Kateřina Kudějová / Eva Ornstová,Czechia,CZE,127.55,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,2,silver,team,Jasmin Schornberg / Claudia Bär / Cindy Pöschel,Germany,DEU,138.72,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2013,2013-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,3,bronze,team,Urša Kragelj / Eva Terčelj / Ajda Novak,Slovenia,SVN,138.94,https://en.wikipedia.org/wiki/2013_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,1,gold,athlete,Fabien Lefèvre,United States,USA,106.82,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,2,silver,athlete,Benjamin Savšek,Slovenia,SVN,108.62,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,3,bronze,athlete,Franz Anton,Germany,DEU,110.30,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,1,gold,team,Michal Martikán / Alexander Slafkovský / Matej Beňuš,Slovakia,SVK,125.10,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,2,silver,team,Michal Jáně / Vítězslav Gebas / Jan Mašek,Czechia,CZE,126.09,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,3,bronze,team,Benjamin Savšek / Luka Božič / Anže Berčič,Slovenia,SVN,127.84,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,1,gold,team,Luka Božič / Sašo Taljat,Slovenia,SVN,118.43,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,2,silver,team,Pierre Picco / Hugo Biso,France,FRA,119.60,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,3,bronze,team,Ladislav Škantár / Peter Škantár,Slovakia,SVK,122.78,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2-team,C2 team,men,1,gold,team,Pierre Labarelle / Nicolas Peschier / Gauthier Klauss / Matthieu Péché / Pierre Picco / Hugo Biso,France,FRA,140.96,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2-team,C2 team,men,2,silver,team,Pavol Hochschorner / Peter Hochschorner / Ladislav Škantár / Peter Škantár / Tomáš Kučera / Ján Bátik,Slovakia,SVK,143.13,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2-team,C2 team,men,3,bronze,team,Ondřej Karlovský / Jakub Jáně / Jonáš Kašpar / Marek Šindler / Tomáš Koplík / Jakub Vrzáň,Czechia,CZE,152.51,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,1,gold,athlete,Boris Neveu,France,FRA,101.61,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,2,silver,athlete,Sébastien Combot,France,FRA,102.34,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1,K1,men,3,bronze,athlete,Mathieu Biazizzo,France,FRA,102.92,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,1,gold,team,Mathieu Biazizzo / Sébastien Combot / Boris Neveu,France,FRA,112.79,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,2,silver,team,Jiří Prskavec / Vavřinec Hradilek / Vít Přindiš,Czechia,CZE,115.11,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_k1-team,K1 team,men,3,bronze,team,Richard Hounslow / Joe Clarke / Thomas Brady,United Kingdom,GBR,123.24,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,1,gold,athlete,Jessica Fox,Australia,AUS,132.85,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,2,silver,athlete,Mallory Franklin,United Kingdom,GBR,138.78,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1,C1,women,3,bronze,athlete,Oriane Rebours,France,FRA,139.62,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team-non-medal-event,C1 team(non-medal event),women,1,gold,team,Kateřina Hošková / Monika Jančová / Martina Satková,Czechia,CZE,170.22,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team-non-medal-event,C1 team(non-medal event),women,2,silver,team,Mallory Franklin / Jasmine Royle / Eilidh Gibson,United Kingdom,GBR,181.83,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_c1-team-non-medal-event,C1 team(non-medal event),women,3,bronze,team,Caroline Loir / Oriane Rebours / Lucie Baudu,France,FRA,218.69,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,1,gold,athlete,Jessica Fox,Australia,AUS,114.01,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,2,silver,athlete,Fiona Pennie,United Kingdom,GBR,114.97,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1,K1,women,3,bronze,athlete,Melanie Pfeifer,Germany,DEU,120.01,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,1,gold,team,Carole Bouzidi / Nouria Newman / Émilie Fer,France,FRA,132.47,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,2,silver,team,Corinna Kuhnle / Lisa Leitner / Viktoria Wolffhardt,Austria,AUT,139.46,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2014,2014-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_women_k1-team,K1 team,women,3,bronze,team,Elena Kaliská / Jana Dukátová / Kristína Nevařilová,Slovakia,SVK,140.31,https://en.wikipedia.org/wiki/2014_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,1,gold,athlete,David Florence,United Kingdom,GBR,94.32,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,2,silver,athlete,Benjamin Savšek,Slovenia,SVN,94.36,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1,C1,men,3,bronze,athlete,Ryan Westley,United Kingdom,GBR,96.33,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,1,gold,team,Michal Martikán / Alexander Slafkovský / Matej Beňuš,Slovakia,SVK,106.12,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,2,silver,team,Sideris Tasiadis / Nico Bettge / Franz Anton,Germany,DEU,110.21,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c1-team,C1 team,men,3,bronze,team,Benjamin Savšek / Luka Božič / Jure Lenarčič,Slovenia,SVN,114.02,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,1,gold,team,Franz Anton / Jan Benzien,Germany,DEU,101.17,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,2,silver,team,Pierre Picco / Hugo Biso,France,FRA,102.25,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
icf_canoe_slalom_world_championships,ICF Canoe Slalom World Championships,2015,2015-12-31,canoe-slalom,Canoe Slalom,slalom_world_championships_men_c2,C2,men,3,bronze,team,Gauthier Klauss / Matthieu Péché,France,FRA,103.34,https://en.wikipedia.org/wiki/2015_ICF_Canoe_Slalom_World_Championships
