competition_id,competition_name,year,event_date,discipline_key,discipline_name,event_key,event_name,gender,rank,medal,participant_type,participant_name,country_name,country_code,source_url
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,ice-dance,Ice dance,mixed,3,bronze,team,Tanith Belbin / Benjamin Agosto,United States,USA,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,1,gold,team,Pang Qing / Tong Jian,China,CHN,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,2,silver,team,Zhang Dan / Zhang Hao,China,CHN,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,pairs,Pairs,mixed,3,bronze,team,Maria Petrova / Alexei Tikhonov,Russia,RUS,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,1,gold,athlete,Kimmie Meissner,United States,USA,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,2,silver,athlete,Fumie Suguri,Japan,JPN,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2006,2006-12-31,figure-skating,Figure skating,women-singles,Women's singles,women,3,bronze,athlete,Sasha Cohen,United States,USA,https://en.wikipedia.org/wiki/2006_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,1,gold,athlete,Brian Joubert,France,FRA,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,2,silver,athlete,Daisuke Takahashi,Japan,JPN,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
world_figure_skating_championships,World Figure Skating Championships,2007,2007-12-31,figure-skating,Figure skating,men-singles,Men's singles,men,3,bronze,athlete,Stéphane Lambiel,Switzerland,CHE,https://en.wikipedia.org/wiki/2007_World_Figure_Skating_Championships
